Filename: ubcmaBtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  4.60       34   80 0.393     3.185E-03
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.584E+04  21.2     6.584E+04
F107,F107A,MLAT,MLONG:  150.      150.      60.4      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  4.1040000000E+03  1.7132586106E+00  1.9474337436E+04  3.3390403843E+04  3.3364576299E+04  1.9500166396E+04
  4.1050000000E+03  1.7132804012E+00  1.9459022689E+04  3.3364566025E+04  3.3338762200E+04  1.9484827927E+04
  4.1060000000E+03  1.7133021852E+00  1.9443719028E+04  3.3338746428E+04  3.3312966300E+04  1.9469500567E+04
  4.1070000000E+03  1.7133239626E+00  1.9428426448E+04  3.3312945041E+04  3.3287188589E+04  1.9454184307E+04
  4.1080000000E+03  1.7133457333E+00  1.9413144941E+04  3.3287161853E+04  3.3261429056E+04  1.9438879143E+04
  4.1090000000E+03  1.7133674975E+00  1.9397874501E+04  3.3261396854E+04  3.3235687690E+04  1.9423585066E+04
  4.1100000000E+03  1.7133892551E+00  1.9382615120E+04  3.3235650033E+04  3.3209964482E+04  1.9408302070E+04
  4.1110000000E+03  1.7134110060E+00  1.9367366792E+04  3.3209921380E+04  3.3184259419E+04  1.9393030148E+04
  4.1120000000E+03  1.7134327504E+00  1.9352129510E+04  3.3184210883E+04  3.3158572493E+04  1.9377769294E+04
  4.1130000000E+03  1.7134544882E+00  1.9336903268E+04  3.3158518534E+04  3.3132903692E+04  1.9362519500E+04
  4.1140000000E+03  1.7134762194E+00  1.9321688058E+04  3.3132844320E+04  3.3107253006E+04  1.9347280759E+04
  4.1150000000E+03  1.7134979441E+00  1.9306483874E+04  3.3107188232E+04  3.3081620424E+04  1.9332053066E+04
  4.1160000000E+03  1.7135196621E+00  1.9291290708E+04  3.3081550259E+04  3.3056005937E+04  1.9316836412E+04
  4.1170000000E+03  1.7135413736E+00  1.9276108555E+04  3.3055930390E+04  3.3030409532E+04  1.9301630792E+04
  4.1180000000E+03  1.7135630786E+00  1.9260937408E+04  3.3030328616E+04  3.3004831201E+04  1.9286436198E+04
  4.1190000000E+03  1.7135847770E+00  1.9245777258E+04  3.3004744924E+04  3.2979270932E+04  1.9271252624E+04
  4.1200000000E+03  1.7136064689E+00  1.9230628101E+04  3.2979179306E+04  3.2953728714E+04  1.9256080063E+04
  4.1210000000E+03  1.7136281542E+00  1.9215489929E+04  3.2953631750E+04  3.2928204538E+04  1.9240918508E+04
  4.1220000000E+03  1.7136498329E+00  1.9200362735E+04  3.2928102246E+04  3.2902698393E+04  1.9225767952E+04
  4.1230000000E+03  1.7136715052E+00  1.9185246513E+04  3.2902590783E+04  3.2877210269E+04  1.9210628389E+04
  4.1240000000E+03  1.7136931709E+00  1.9170141255E+04  3.2877097351E+04  3.2851740154E+04  1.9195499812E+04
  4.1250000000E+03  1.7137148301E+00  1.9155046956E+04  3.2851621940E+04  3.2826288039E+04  1.9180382213E+04
  4.1260000000E+03  1.7137364827E+00  1.9139963607E+04  3.2826164538E+04  3.2800853912E+04  1.9165275587E+04
  4.1270000000E+03  1.7137581289E+00  1.9124891204E+04  3.2800725136E+04  3.2775437764E+04  1.9150179926E+04
  4.1280000000E+03  1.7137797685E+00  1.9109829738E+04  3.2775303722E+04  3.2750039585E+04  1.9135095223E+04
  4.1290000000E+03  1.7138014017E+00  1.9094779203E+04  3.2749900288E+04  3.2724659362E+04  1.9120021473E+04
  4.1300000000E+03  1.7138230283E+00  1.9079739592E+04  3.2724514820E+04  3.2699297087E+04  1.9104958668E+04
  4.1310000000E+03  1.7138446485E+00  1.9064710898E+04  3.2699147311E+04  3.2673952748E+04  1.9089906801E+04
  4.1320000000E+03  1.7138662621E+00  1.9049693116E+04  3.2673797748E+04  3.2648626336E+04  1.9074865865E+04
  4.1330000000E+03  1.7138878693E+00  1.9034686237E+04  3.2648466122E+04  3.2623317839E+04  1.9059835855E+04
  4.1340000000E+03  1.7139094700E+00  1.9019690256E+04  3.2623152422E+04  3.2598027247E+04  1.9044816762E+04
  4.1350000000E+03  1.7139310643E+00  1.9004705165E+04  3.2597856637E+04  3.2572754550E+04  1.9029808581E+04
  4.1360000000E+03  1.7139526520E+00  1.8989730958E+04  3.2572578757E+04  3.2547499737E+04  1.9014811304E+04
  4.1370000000E+03  1.7139742333E+00  1.8974767629E+04  3.2547318772E+04  3.2522262799E+04  1.8999824926E+04
  4.1380000000E+03  1.7139958081E+00  1.8959815169E+04  3.2522076671E+04  3.2497043723E+04  1.8984849438E+04
  4.1390000000E+03  1.7140173765E+00  1.8944873573E+04  3.2496852444E+04  3.2471842501E+04  1.8969884834E+04
  4.1400000000E+03  1.7140389385E+00  1.8929942834E+04  3.2471646080E+04  3.2446659121E+04  1.8954931108E+04
  4.1410000000E+03  1.7140604940E+00  1.8915022945E+04  3.2446457569E+04  3.2421493573E+04  1.8939988253E+04
  4.1420000000E+03  1.7140820430E+00  1.8900113900E+04  3.2421286900E+04  3.2396345847E+04  1.8925056262E+04
  4.1430000000E+03  1.7141035856E+00  1.8885215692E+04  3.2396134062E+04  3.2371215932E+04  1.8910135129E+04
  4.1440000000E+03  1.7141251218E+00  1.8870328313E+04  3.2370999047E+04  3.2346103818E+04  1.8895224846E+04
  4.1450000000E+03  1.7141466516E+00  1.8855451758E+04  3.2345881842E+04  3.2321009494E+04  1.8880325407E+04
  4.1460000000E+03  1.7141681749E+00  1.8840586019E+04  3.2320782438E+04  3.2295932951E+04  1.8865436805E+04
  4.1470000000E+03  1.7141896919E+00  1.8825731090E+04  3.2295700823E+04  3.2270874176E+04  1.8850559033E+04
  4.1480000000E+03  1.7142112024E+00  1.8810886965E+04  3.2270636989E+04  3.2245833161E+04  1.8835692086E+04
  4.1490000000E+03  1.7142327065E+00  1.8796053636E+04  3.2245590924E+04  3.2220809895E+04  1.8820835955E+04
  4.1500000000E+03  1.7142542042E+00  1.8781231096E+04  3.2220562617E+04  3.2195804367E+04  1.8805990635E+04
  4.1510000000E+03  1.7142756955E+00  1.8766419340E+04  3.2195552059E+04  3.2170816567E+04  1.8791156118E+04
  4.1520000000E+03  1.7142971805E+00  1.8751618360E+04  3.2170559239E+04  3.2145846484E+04  1.8776332398E+04
  4.1530000000E+03  1.7143186590E+00  1.8736828150E+04  3.2145584146E+04  3.2120894109E+04  1.8761519468E+04
  4.1540000000E+03  1.7143401312E+00  1.8722048703E+04  3.2120626771E+04  3.2095959430E+04  1.8746717322E+04
  4.1550000000E+03  1.7143615970E+00  1.8707280013E+04  3.2095687102E+04  3.2071042437E+04  1.8731925952E+04
  4.1560000000E+03  1.7143830564E+00  1.8692522072E+04  3.2070765129E+04  3.2046143121E+04  1.8717145353E+04
  4.1570000000E+03  1.7144045094E+00  1.8677774874E+04  3.2045860843E+04  3.2021261470E+04  1.8702375517E+04
  4.1580000000E+03  1.7144259561E+00  1.8663038412E+04  3.2020974232E+04  3.1996397474E+04  1.8687616437E+04
  4.1590000000E+03  1.7144473965E+00  1.8648312680E+04  3.1996105286E+04  3.1971551123E+04  1.8672868108E+04
  4.1600000000E+03  1.7144688305E+00  1.8633597671E+04  3.1971253994E+04  3.1946722406E+04  1.8658130521E+04
  4.1610000000E+03  1.7144902581E+00  1.8618893378E+04  3.1946420347E+04  3.1921911313E+04  1.8643403672E+04
  4.1620000000E+03  1.7145116794E+00  1.8604199795E+04  3.1921604334E+04  3.1897117834E+04  1.8628687552E+04
  4.1630000000E+03  1.7145330944E+00  1.8589516915E+04  3.1896805945E+04  3.1872341958E+04  1.8613982155E+04
  4.1640000000E+03  1.7145545030E+00  1.8574844731E+04  3.1872025168E+04  3.1847583675E+04  1.8599287475E+04
  4.1650000000E+03  1.7145759053E+00  1.8560183236E+04  3.1847261995E+04  3.1822842975E+04  1.8584603505E+04
  4.1660000000E+03  1.7145973013E+00  1.8545532425E+04  3.1822516414E+04  3.1798119847E+04  1.8569930238E+04
  4.1670000000E+03  1.7146186909E+00  1.8530892290E+04  3.1797788414E+04  3.1773414280E+04  1.8555267668E+04
  4.1680000000E+03  1.7146400743E+00  1.8516262825E+04  3.1773077987E+04  3.1748726265E+04  1.8540615787E+04
  4.1690000000E+03  1.7146614513E+00  1.8501644022E+04  3.1748385120E+04  3.1724055791E+04  1.8525974590E+04
  4.1700000000E+03  1.7146828221E+00  1.8487035876E+04  3.1723709805E+04  3.1699402848E+04  1.8511344069E+04
  4.1710000000E+03  1.7147041865E+00  1.8472438380E+04  3.1699052030E+04  3.1674767426E+04  1.8496724218E+04
  4.1720000000E+03  1.7147255447E+00  1.8457851527E+04  3.1674411785E+04  3.1650149513E+04  1.8482115030E+04
  4.1730000000E+03  1.7147468965E+00  1.8443275310E+04  3.1649789060E+04  3.1625549100E+04  1.8467516499E+04
  4.1740000000E+03  1.7147682421E+00  1.8428709723E+04  3.1625183845E+04  3.1600966177E+04  1.8452928617E+04
  4.1750000000E+03  1.7147895814E+00  1.8414154759E+04  3.1600596129E+04  3.1576400732E+04  1.8438351379E+04
  4.1760000000E+03  1.7148109145E+00  1.8399610412E+04  3.1576025901E+04  3.1551852757E+04  1.8423784778E+04
  4.1770000000E+03  1.7148322412E+00  1.8385076675E+04  3.1551473152E+04  3.1527322239E+04  1.8409228806E+04
  4.1780000000E+03  1.7148535617E+00  1.8370553541E+04  3.1526937871E+04  3.1502809170E+04  1.8394683457E+04
  4.1790000000E+03  1.7148748759E+00  1.8356041004E+04  3.1502420048E+04  3.1478313539E+04  1.8380148726E+04
  4.1800000000E+03  1.7148961839E+00  1.8341539056E+04  3.1477919672E+04  3.1453835335E+04  1.8365624604E+04
  4.1810000000E+03  1.7149174857E+00  1.8327047693E+04  3.1453436734E+04  3.1429374548E+04  1.8351111086E+04
  4.1820000000E+03  1.7149387811E+00  1.8312566905E+04  3.1428971222E+04  3.1404931169E+04  1.8336608164E+04
  4.1830000000E+03  1.7149600704E+00  1.8298096689E+04  3.1404523126E+04  3.1380505185E+04  1.8322115832E+04
  4.1840000000E+03  1.7149813534E+00  1.8283637035E+04  3.1380092437E+04  3.1356096588E+04  1.8307634084E+04
  4.1850000000E+03  1.7150026302E+00  1.8269187939E+04  3.1355679143E+04  3.1331705367E+04  1.8293162913E+04
  4.1860000000E+03  1.7150239007E+00  1.8254749393E+04  3.1331283235E+04  3.1307331511E+04  1.8278702312E+04
  4.1870000000E+03  1.7150451651E+00  1.8240321391E+04  3.1306904702E+04  3.1282975011E+04  1.8264252275E+04
  4.1880000000E+03  1.7150664232E+00  1.8225903926E+04  3.1282543534E+04  3.1258635856E+04  1.8249812795E+04
  4.1890000000E+03  1.7150876751E+00  1.8211496991E+04  3.1258199720E+04  3.1234314035E+04  1.8235383865E+04
  4.1900000000E+03  1.7151089208E+00  1.8197100581E+04  3.1233873251E+04  3.1210009539E+04  1.8220965478E+04
  4.1910000000E+03  1.7151301603E+00  1.8182714688E+04  3.1209564116E+04  3.1185722357E+04  1.8206557629E+04
  4.1920000000E+03  1.7151513936E+00  1.8168339306E+04  3.1185272304E+04  3.1161452479E+04  1.8192160311E+04
  4.1930000000E+03  1.7151726207E+00  1.8153974427E+04  3.1160997806E+04  3.1137199895E+04  1.8177773516E+04
  4.1940000000E+03  1.7151938416E+00  1.8139620047E+04  3.1136740611E+04  3.1112964594E+04  1.8163397239E+04
  4.1950000000E+03  1.7152150564E+00  1.8125276157E+04  3.1112500708E+04  3.1088746566E+04  1.8149031473E+04
  4.1960000000E+03  1.7152362649E+00  1.8110942752E+04  3.1088278088E+04  3.1064545801E+04  1.8134676210E+04
  4.1970000000E+03  1.7152574673E+00  1.8096619825E+04  3.1064072741E+04  3.1040362289E+04  1.8120331445E+04
  4.1980000000E+03  1.7152786636E+00  1.8082307369E+04  3.1039884655E+04  3.1016196019E+04  1.8105997172E+04
  4.1990000000E+03  1.7152998536E+00  1.8068005378E+04  3.1015713821E+04  3.0992046981E+04  1.8091673382E+04
  4.2000000000E+03  1.7153210375E+00  1.8053713845E+04  3.0991560228E+04  3.0967915164E+04  1.8077360070E+04
  4.2010000000E+03  1.7153422152E+00  1.8039432764E+04  3.0967423867E+04  3.0943800559E+04  1.8063057230E+04
  4.2020000000E+03  1.7153633868E+00  1.8025162128E+04  3.0943304726E+04  3.0919703156E+04  1.8048764854E+04
  4.2030000000E+03  1.7153845523E+00  1.8010901930E+04  3.0919202796E+04  3.0895622943E+04  1.8034482936E+04
  4.2040000000E+03  1.7154057116E+00  1.7996652164E+04  3.0895118066E+04  3.0871559912E+04  1.8020211470E+04
  4.2050000000E+03  1.7154268648E+00  1.7982412823E+04  3.0871050527E+04  3.0847514051E+04  1.8005950448E+04
  4.2060000000E+03  1.7154480118E+00  1.7968183902E+04  3.0847000167E+04  3.0823485350E+04  1.7991699865E+04
  4.2070000000E+03  1.7154691527E+00  1.7953965392E+04  3.0822966977E+04  3.0799473799E+04  1.7977459714E+04
  4.2080000000E+03  1.7154902875E+00  1.7939757288E+04  3.0798950946E+04  3.0775479389E+04  1.7963229988E+04
  4.2090000000E+03  1.7155114162E+00  1.7925559584E+04  3.0774952064E+04  3.0751502107E+04  1.7949010680E+04
  4.2100000000E+03  1.7155325388E+00  1.7911372272E+04  3.0750970322E+04  3.0727541946E+04  1.7934801785E+04
  4.2110000000E+03  1.7155536552E+00  1.7897195346E+04  3.0727005708E+04  3.0703598893E+04  1.7920603294E+04
  4.2120000000E+03  1.7155747656E+00  1.7883028799E+04  3.0703058212E+04  3.0679672940E+04  1.7906415203E+04
  4.2130000000E+03  1.7155958698E+00  1.7868872626E+04  3.0679127824E+04  3.0655764075E+04  1.7892237505E+04
  4.2140000000E+03  1.7156169680E+00  1.7854726819E+04  3.0655214535E+04  3.0631872289E+04  1.7878070192E+04
  4.2150000000E+03  1.7156380601E+00  1.7840591372E+04  3.0631318333E+04  3.0607997571E+04  1.7863913258E+04
  4.2160000000E+03  1.7156591461E+00  1.7826466278E+04  3.0607439209E+04  3.0584139912E+04  1.7849766698E+04
  4.2170000000E+03  1.7156802260E+00  1.7812351531E+04  3.0583577152E+04  3.0560299300E+04  1.7835630503E+04
  4.2180000000E+03  1.7157012998E+00  1.7798247125E+04  3.0559732152E+04  3.0536475727E+04  1.7821504668E+04
  4.2190000000E+03  1.7157223676E+00  1.7784153052E+04  3.0535904199E+04  3.0512669180E+04  1.7807389186E+04
  4.2200000000E+03  1.7157434293E+00  1.7770069307E+04  3.0512093282E+04  3.0488879652E+04  1.7793284051E+04
  4.2210000000E+03  1.7157644849E+00  1.7755995883E+04  3.0488299393E+04  3.0465107130E+04  1.7779189256E+04
  4.2220000000E+03  1.7157855345E+00  1.7741932773E+04  3.0464522519E+04  3.0441351606E+04  1.7765104795E+04
  4.2230000000E+03  1.7158065781E+00  1.7727879970E+04  3.0440762652E+04  3.0417613068E+04  1.7751030660E+04
  4.2240000000E+03  1.7158276156E+00  1.7713837469E+04  3.0417019780E+04  3.0393891507E+04  1.7736966846E+04
  4.2250000000E+03  1.7158486470E+00  1.7699805263E+04  3.0393293894E+04  3.0370186913E+04  1.7722913346E+04
  4.2260000000E+03  1.7158696724E+00  1.7685783345E+04  3.0369584984E+04  3.0346499275E+04  1.7708870154E+04
  4.2270000000E+03  1.7158906918E+00  1.7671771709E+04  3.0345893039E+04  3.0322828583E+04  1.7694837262E+04
  4.2280000000E+03  1.7159117052E+00  1.7657770348E+04  3.0322218049E+04  3.0299174827E+04  1.7680814665E+04
  4.2290000000E+03  1.7159327125E+00  1.7643779256E+04  3.0298560004E+04  3.0275537997E+04  1.7666802356E+04
  4.2300000000E+03  1.7159537138E+00  1.7629798426E+04  3.0274918894E+04  3.0251918083E+04  1.7652800328E+04
  4.2310000000E+03  1.7159747091E+00  1.7615827852E+04  3.0251294709E+04  3.0228315074E+04  1.7638808575E+04
  4.2320000000E+03  1.7159956984E+00  1.7601867527E+04  3.0227687438E+04  3.0204728961E+04  1.7624827091E+04
  4.2330000000E+03  1.7160166817E+00  1.7587917446E+04  3.0204097071E+04  3.0181159733E+04  1.7610855868E+04
  4.2340000000E+03  1.7160376589E+00  1.7573977600E+04  3.0180523599E+04  3.0157607380E+04  1.7596894901E+04
  4.2350000000E+03  1.7160586302E+00  1.7560047985E+04  3.0156967011E+04  3.0134071892E+04  1.7582944183E+04
  4.2360000000E+03  1.7160795955E+00  1.7546128593E+04  3.0133427296E+04  3.0110553259E+04  1.7569003707E+04
  4.2370000000E+03  1.7161005548E+00  1.7532219418E+04  3.0109904445E+04  3.0087051470E+04  1.7555073467E+04
  4.2380000000E+03  1.7161215082E+00  1.7518320453E+04  3.0086398448E+04  3.0063566516E+04  1.7541153457E+04
  4.2390000000E+03  1.7161424555E+00  1.7504431692E+04  3.0062909294E+04  3.0040098387E+04  1.7527243669E+04
  4.2400000000E+03  1.7161633969E+00  1.7490553129E+04  3.0039436974E+04  3.0016647072E+04  1.7513344098E+04
  4.2410000000E+03  1.7161843323E+00  1.7476684757E+04  3.0015981476E+04  2.9993212561E+04  1.7499454737E+04
  4.2420000000E+03  1.7162052618E+00  1.7462826570E+04  2.9992542792E+04  2.9969794845E+04  1.7485575580E+04
  4.2430000000E+03  1.7162261853E+00  1.7448978561E+04  2.9969120910E+04  2.9946393912E+04  1.7471706620E+04
  4.2440000000E+03  1.7162471028E+00  1.7435140723E+04  2.9945715822E+04  2.9923009753E+04  1.7457847850E+04
  4.2450000000E+03  1.7162680144E+00  1.7421313051E+04  2.9922327516E+04  2.9899642358E+04  1.7443999265E+04
  4.2460000000E+03  1.7162889201E+00  1.7407495537E+04  2.9898955982E+04  2.9876291717E+04  1.7430160857E+04
  4.2470000000E+03  1.7163098198E+00  1.7393688176E+04  2.9875601211E+04  2.9852957819E+04  1.7416332620E+04
  4.2480000000E+03  1.7163307135E+00  1.7379890961E+04  2.9852263192E+04  2.9829640655E+04  1.7402514548E+04
  4.2490000000E+03  1.7163516014E+00  1.7366103886E+04  2.9828941916E+04  2.9806340214E+04  1.7388706635E+04
  4.2500000000E+03  1.7163724833E+00  1.7352326943E+04  2.9805637371E+04  2.9783056487E+04  1.7374908873E+04
  4.2510000000E+03  1.7163933593E+00  1.7338560127E+04  2.9782349548E+04  2.9759789462E+04  1.7361121256E+04
  4.2520000000E+03  1.7164142294E+00  1.7324803432E+04  2.9759078438E+04  2.9736539131E+04  1.7347343779E+04
  4.2530000000E+03  1.7164350935E+00  1.7311056850E+04  2.9735824029E+04  2.9713305483E+04  1.7333576434E+04
  4.2540000000E+03  1.7164559518E+00  1.7297320375E+04  2.9712586312E+04  2.9690088508E+04  1.7319819215E+04
  4.2550000000E+03  1.7164768041E+00  1.7283594002E+04  2.9689365276E+04  2.9666888196E+04  1.7306072116E+04
  4.2560000000E+03  1.7164976506E+00  1.7269877723E+04  2.9666160912E+04  2.9643704537E+04  1.7292335130E+04
  4.2570000000E+03  1.7165184912E+00  1.7256171531E+04  2.9642973210E+04  2.9620537520E+04  1.7278608250E+04
  4.2580000000E+03  1.7165393258E+00  1.7242475422E+04  2.9619802159E+04  2.9597387137E+04  1.7264891471E+04
  4.2590000000E+03  1.7165601546E+00  1.7228789388E+04  2.9596647749E+04  2.9574253376E+04  1.7251184786E+04
  4.2600000000E+03  1.7165809775E+00  1.7215113423E+04  2.9573509970E+04  2.9551136227E+04  1.7237488189E+04
  4.2610000000E+03  1.7166017946E+00  1.7201447520E+04  2.9550388813E+04  2.9528035681E+04  1.7223801672E+04
  4.2620000000E+03  1.7166226057E+00  1.7187791673E+04  2.9527284266E+04  2.9504951728E+04  1.7210125230E+04
  4.2630000000E+03  1.7166434110E+00  1.7174145876E+04  2.9504196321E+04  2.9481884357E+04  1.7196458856E+04
  4.2640000000E+03  1.7166642105E+00  1.7160510122E+04  2.9481124967E+04  2.9458833559E+04  1.7182802544E+04
  4.2650000000E+03  1.7166850040E+00  1.7146884404E+04  2.9458070194E+04  2.9435799323E+04  1.7169156287E+04
  4.2660000000E+03  1.7167057918E+00  1.7133268718E+04  2.9435031991E+04  2.9412781639E+04  1.7155520080E+04
  4.2670000000E+03  1.7167265736E+00  1.7119663055E+04  2.9412010349E+04  2.9389780498E+04  1.7141893914E+04
  4.2680000000E+03  1.7167473497E+00  1.7106067410E+04  2.9389005259E+04  2.9366795889E+04  1.7128277785E+04
  4.2690000000E+03  1.7167681199E+00  1.7092481776E+04  2.9366016709E+04  2.9343827803E+04  1.7114671686E+04
  4.2700000000E+03  1.7167888842E+00  1.7078906147E+04  2.9343044689E+04  2.9320876228E+04  1.7101075610E+04
  4.2710000000E+03  1.7168096427E+00  1.7065340517E+04  2.9320089191E+04  2.9297941156E+04  1.7087489551E+04
  4.2720000000E+03  1.7168303954E+00  1.7051784879E+04  2.9297150203E+04  2.9275022576E+04  1.7073913503E+04
  4.2730000000E+03  1.7168511423E+00  1.7038239226E+04  2.9274227716E+04  2.9252120479E+04  1.7060347458E+04
  4.2740000000E+03  1.7168718834E+00  1.7024703553E+04  2.9251321719E+04  2.9229234853E+04  1.7046791412E+04
  4.2750000000E+03  1.7168926186E+00  1.7011177853E+04  2.9228432203E+04  2.9206365690E+04  1.7033245357E+04
  4.2760000000E+03  1.7169133481E+00  1.6997662120E+04  2.9205559157E+04  2.9183512979E+04  1.7019709287E+04
  4.2770000000E+03  1.7169340717E+00  1.6984156347E+04  2.9182702572E+04  2.9160676711E+04  1.7006183195E+04
  4.2780000000E+03  1.7169547896E+00  1.6970660527E+04  2.9159862438E+04  2.9137856874E+04  1.6992667076E+04
  4.2790000000E+03  1.7169755016E+00  1.6957174656E+04  2.9137038744E+04  2.9115053460E+04  1.6979160922E+04
  4.2800000000E+03  1.7169962079E+00  1.6943698725E+04  2.9114231481E+04  2.9092266459E+04  1.6965664729E+04
  4.2810000000E+03  1.7170169083E+00  1.6930232730E+04  2.9091440639E+04  2.9069495859E+04  1.6952178488E+04
  4.2820000000E+03  1.7170376030E+00  1.6916776663E+04  2.9068666207E+04  2.9046741652E+04  1.6938702194E+04
  4.2830000000E+03  1.7170582920E+00  1.6903330518E+04  2.9045908175E+04  2.9024003827E+04  1.6925235840E+04
  4.2840000000E+03  1.7170789751E+00  1.6889894289E+04  2.9023166534E+04  2.9001282374E+04  1.6911779421E+04
  4.2850000000E+03  1.7170996525E+00  1.6876467969E+04  2.9000441274E+04  2.8978577284E+04  1.6898332929E+04
  4.2860000000E+03  1.7171203241E+00  1.6863051552E+04  2.8977732385E+04  2.8955888547E+04  1.6884896358E+04
  4.2870000000E+03  1.7171409900E+00  1.6849645033E+04  2.8955039856E+04  2.8933216152E+04  1.6871469703E+04
  4.2880000000E+03  1.7171616501E+00  1.6836248403E+04  2.8932363678E+04  2.8910560089E+04  1.6858052956E+04
  4.2890000000E+03  1.7171823044E+00  1.6822861658E+04  2.8909703840E+04  2.8887920349E+04  1.6844646111E+04
  4.2900000000E+03  1.7172029530E+00  1.6809484791E+04  2.8887060333E+04  2.8865296922E+04  1.6831249162E+04
  4.2910000000E+03  1.7172235959E+00  1.6796117795E+04  2.8864433148E+04  2.8842689797E+04  1.6817862103E+04
  4.2920000000E+03  1.7172442330E+00  1.6782760664E+04  2.8841822273E+04  2.8820098965E+04  1.6804484927E+04
  4.2930000000E+03  1.7172648644E+00  1.6769413392E+04  2.8819227698E+04  2.8797524416E+04  1.6791117628E+04
  4.2940000000E+03  1.7172854901E+00  1.6756075973E+04  2.8796649415E+04  2.8774966140E+04  1.6777760200E+04
  4.2950000000E+03  1.7173061101E+00  1.6742748400E+04  2.8774087413E+04  2.8752424126E+04  1.6764412636E+04
  4.2960000000E+03  1.7173267243E+00  1.6729430666E+04  2.8751541682E+04  2.8729898366E+04  1.6751074929E+04
  4.2970000000E+03  1.7173473329E+00  1.6716122767E+04  2.8729012212E+04  2.8707388849E+04  1.6737747075E+04
  4.2980000000E+03  1.7173679357E+00  1.6702824694E+04  2.8706498993E+04  2.8684895565E+04  1.6724429065E+04
  4.2990000000E+03  1.7173885328E+00  1.6689536443E+04  2.8684002015E+04  2.8662418504E+04  1.6711120895E+04
  4.3000000000E+03  1.7174091242E+00  1.6676258006E+04  2.8661521268E+04  2.8639957656E+04  1.6697822557E+04
  4.3010000000E+03  1.7174297099E+00  1.6662989377E+04  2.8639056743E+04  2.8617513012E+04  1.6684534046E+04
  4.3020000000E+03  1.7174502899E+00  1.6649730551E+04  2.8616608430E+04  2.8595084562E+04  1.6671255354E+04
  4.3030000000E+03  1.7174708643E+00  1.6636481520E+04  2.8594176318E+04  2.8572672295E+04  1.6657986476E+04
  4.3040000000E+03  1.7174914329E+00  1.6623242279E+04  2.8571760397E+04  2.8550276202E+04  1.6644727406E+04
  4.3050000000E+03  1.7175119959E+00  1.6610012821E+04  2.8549360659E+04  2.8527896272E+04  1.6631478137E+04
  4.3060000000E+03  1.7175325532E+00  1.6596793140E+04  2.8526977092E+04  2.8505532497E+04  1.6618238662E+04
  4.3070000000E+03  1.7175531049E+00  1.6583583229E+04  2.8504609687E+04  2.8483184865E+04  1.6605008976E+04
  4.3080000000E+03  1.7175736509E+00  1.6570383083E+04  2.8482258434E+04  2.8460853368E+04  1.6591789072E+04
  4.3090000000E+03  1.7175941912E+00  1.6557192695E+04  2.8459923323E+04  2.8438537995E+04  1.6578578944E+04
  4.3100000000E+03  1.7176147258E+00  1.6544012059E+04  2.8437604344E+04  2.8416238736E+04  1.6565378586E+04
  4.3110000000E+03  1.7176352549E+00  1.6530841168E+04  2.8415301488E+04  2.8393955582E+04  1.6552187991E+04
  4.3120000000E+03  1.7176557782E+00  1.6517680016E+04  2.8393014744E+04  2.8371688523E+04  1.6539007153E+04
  4.3130000000E+03  1.7176762959E+00  1.6504528598E+04  2.8370744103E+04  2.8349437548E+04  1.6525836066E+04
  4.3140000000E+03  1.7176968080E+00  1.6491386906E+04  2.8348489554E+04  2.8327202648E+04  1.6512674723E+04
  4.3150000000E+03  1.7177173145E+00  1.6478254935E+04  2.8326251088E+04  2.8304983814E+04  1.6499523118E+04
  4.3160000000E+03  1.7177378153E+00  1.6465132678E+04  2.8304028695E+04  2.8282781034E+04  1.6486381246E+04
  4.3170000000E+03  1.7177583105E+00  1.6452020128E+04  2.8281822365E+04  2.8260594300E+04  1.6473249099E+04
  4.3180000000E+03  1.7177788001E+00  1.6438917281E+04  2.8259632088E+04  2.8238423601E+04  1.6460126671E+04
  4.3190000000E+03  1.7177992841E+00  1.6425824129E+04  2.8237457855E+04  2.8216268928E+04  1.6447013957E+04
  4.3200000000E+03  1.7178197624E+00  1.6412740666E+04  2.8215299655E+04  2.8194130271E+04  1.6433910949E+04
  4.3210000000E+03  1.7178402352E+00  1.6399666886E+04  2.8193157478E+04  2.8172007620E+04  1.6420817642E+04
  4.3220000000E+03  1.7178607023E+00  1.6386602783E+04  2.8171031316E+04  2.8149900965E+04  1.6407734030E+04
  4.3230000000E+03  1.7178811638E+00  1.6373548350E+04  2.8148921157E+04  2.8127810296E+04  1.6394660105E+04
  4.3240000000E+03  1.7179016198E+00  1.6360503582E+04  2.8126826992E+04  2.8105735604E+04  1.6381595862E+04
  4.3250000000E+03  1.7179220702E+00  1.6347468471E+04  2.8104748812E+04  2.8083676878E+04  1.6368541295E+04
