Filename: ubcmaCtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  4.60       34   80 0.393     3.185E-03
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.584E+04  21.2     6.584E+04
F107,F107A,MLAT,MLONG:  150.      150.      60.4      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  5.2560000000E+03  1.6805796714E+00  7.7123514866E+03  1.2969940679E+04  1.2961221127E+04  7.7213462822E+03
  5.2570000000E+03  1.6805987040E+00  7.7059240845E+03  1.2959277353E+04  1.2950566029E+04  7.7149103708E+03
  5.2580000000E+03  1.6806230727E+00  7.6995092843E+03  1.2948675918E+04  1.2939972952E+04  7.7084870846E+03
  5.2590000000E+03  1.6809600631E+00  7.6930867014E+03  1.2940467382E+04  1.2931771507E+04  7.7020559294E+03
  5.2600000000E+03  1.6808966645E+00  7.6866322854E+03  1.2929122434E+04  1.2920434569E+04  7.6955928874E+03
  5.2610000000E+03  1.6808484372E+00  7.6801950105E+03  1.2917923631E+04  1.2909243781E+04  7.6891470322E+03
  5.2620000000E+03  1.6810823199E+00  7.6737940991E+03  1.2908952024E+04  1.2900279587E+04  7.6827376225E+03
  5.2630000000E+03  1.6810253761E+00  7.6673692982E+03  1.2897706820E+04  1.2889042358E+04  7.6763042718E+03
  5.2640000000E+03  1.6810834632E+00  7.6609847220E+03  1.2887411075E+04  1.2878754728E+04  7.6699112695E+03
  5.2650000000E+03  1.6811018202E+00  7.6546024140E+03  1.2876814248E+04  1.2868166051E+04  7.6635205398E+03
  5.2660000000E+03  1.6811156048E+00  7.6482258581E+03  1.2866191901E+04  1.2857551839E+04  7.6571355669E+03
  5.2670000000E+03  1.6811338171E+00  7.6418553682E+03  1.2855613406E+04  1.2846981485E+04  7.6507566637E+03
  5.2680000000E+03  1.6811554373E+00  7.6354907443E+03  1.2845070575E+04  1.2836446781E+04  7.6443836276E+03
  5.2690000000E+03  1.6817025012E+00  7.6291397051E+03  1.2838560895E+04  1.2829943324E+04  7.6380241216E+03
  5.2700000000E+03  1.6817135437E+00  7.6227834217E+03  1.2827947609E+04  1.2819338121E+04  7.6316594590E+03
  5.2710000000E+03  1.6817981753E+00  7.6164366618E+03  1.2817910737E+04  1.2809309280E+04  7.6253043266E+03
  5.2720000000E+03  1.6820881181E+00  7.6100942972E+03  1.2809443526E+04  1.2800849195E+04  7.6189535656E+03
  5.2730000000E+03  1.6821067715E+00  7.6037514979E+03  1.2798908131E+04  1.2790321883E+04  7.6126024185E+03
  5.2740000000E+03  1.6821668974E+00  7.5974164062E+03  1.2788700589E+04  1.2780122384E+04  7.6062589878E+03
  5.2750000000E+03  1.6821853105E+00  7.5910832051E+03  1.2778178794E+04  1.2769608659E+04  7.5999174544E+03
  5.2760000000E+03  1.6822036953E+00  7.5847552489E+03  1.2767665382E+04  1.2759103308E+04  7.5935811737E+03
  5.2770000000E+03  1.6822220413E+00  7.5784326548E+03  1.2757160470E+04  1.2748606451E+04  7.5872502629E+03
  5.2780000000E+03  1.6822406224E+00  7.5721158656E+03  1.2746666868E+04  1.2738120906E+04  7.5809251664E+03
  5.2790000000E+03  1.6822545643E+00  7.5658040204E+03  1.2736146281E+04  1.2727608346E+04  7.5746050191E+03
  5.2800000000E+03  1.6823325141E+00  7.5595012429E+03  1.2726124698E+04  1.2717594732E+04  7.5682939487E+03
  5.2810000000E+03  1.6824000583E+00  7.5532018712E+03  1.2716029260E+04  1.2707507268E+04  7.5619862917E+03
  5.2820000000E+03  1.6824188005E+00  7.5469038934E+03  1.2705566971E+04  1.2697052996E+04  7.5556800352E+03
  5.2830000000E+03  1.6824928744E+00  7.5406141294E+03  1.2695535565E+04  1.2687029541E+04  7.5493820012E+03
  5.2840000000E+03  1.6825113549E+00  7.5343250767E+03  1.2685085514E+04  1.2676587493E+04  7.5430846853E+03
  5.2850000000E+03  1.6825297863E+00  7.5280409891E+03  1.2674643222E+04  1.2666153197E+04  7.5367923420E+03
  5.2860000000E+03  1.6825408805E+00  7.5217617171E+03  1.2664153647E+04  1.2655671582E+04  7.5305048218E+03
  5.2870000000E+03  1.6825593604E+00  7.5154876667E+03  1.2653728206E+04  1.2645254122E+04  7.5242225312E+03
  5.2880000000E+03  1.6825779014E+00  7.5092185905E+03  1.2643311368E+04  1.2634845257E+04  7.5179452224E+03
  5.2890000000E+03  1.6825912771E+00  7.5029545056E+03  1.2632863960E+04  1.2624405804E+04  7.5116729128E+03
  5.2900000000E+03  1.6826039852E+00  7.4966951114E+03  1.2622419253E+04  1.2613969071E+04  7.5054053013E+03
  5.2910000000E+03  1.6826247550E+00  7.4904412008E+03  1.2612044024E+04  1.2603601791E+04  7.4991431812E+03
  5.2920000000E+03  1.6826432722E+00  7.4841921466E+03  1.2601659853E+04  1.2593225563E+04  7.4928859251E+03
  5.2930000000E+03  1.6826617414E+00  7.4779480908E+03  1.2591283510E+04  1.2582857157E+04  7.4866336751E+03
  5.2940000000E+03  1.6826821223E+00  7.4717094384E+03  1.2580930311E+04  1.2572511895E+04  7.4803868379E+03
  5.2950000000E+03  1.6827006576E+00  7.4654751373E+03  1.2570570417E+04  1.2562159922E+04  7.4741443572E+03
  5.2960000000E+03  1.6827062041E+00  7.4592455149E+03  1.2560121320E+04  1.2551718706E+04  7.4679065627E+03
  5.2970000000E+03  1.6827246757E+00  7.4530212463E+03  1.2549777467E+04  1.2541382759E+04  7.4616741299E+03
  5.2980000000E+03  1.6827432019E+00  7.4468019088E+03  1.2539442095E+04  1.2531055288E+04  7.4554466357E+03
  5.2990000000E+03  1.6827551222E+00  7.4405873639E+03  1.2529065430E+04  1.2520686498E+04  7.4492239414E+03
  5.3000000000E+03  1.6827757873E+00  7.4343780480E+03  1.2518762422E+04  1.2510391373E+04  7.4430064840E+03
  5.3010000000E+03  1.6827960237E+00  7.4281736209E+03  1.2508464205E+04  1.2500101033E+04  7.4367939229E+03
  5.3020000000E+03  1.6828145368E+00  7.4219740709E+03  1.2498161166E+04  1.2489805858E+04  7.4305862464E+03
  5.3030000000E+03  1.6828352219E+00  7.4157796559E+03  1.2487882646E+04  1.2479535203E+04  7.4243837130E+03
  5.3040000000E+03  1.6828537857E+00  7.4095899257E+03  1.2477596045E+04  1.2469256457E+04  7.4181858714E+03
  5.3050000000E+03  1.6828723219E+00  7.4034051152E+03  1.2467317295E+04  1.2458985556E+04  7.4119929572E+03
  5.3060000000E+03  1.6828849579E+00  7.3972249029E+03  1.2457002401E+04  1.2448678519E+04  7.4058046486E+03
  5.3070000000E+03  1.6829037297E+00  7.3910500328E+03  1.2446741714E+04  1.2438425667E+04  7.3996216898E+03
  5.3080000000E+03  1.6829222934E+00  7.3848800935E+03  1.2436487564E+04  1.2428179343E+04  7.3934436694E+03
  5.3090000000E+03  1.6829407463E+00  7.3787151109E+03  1.2426240717E+04  1.2417940315E+04  7.3872706133E+03
  5.3100000000E+03  1.6829595078E+00  7.3725554247E+03  1.2416004828E+04  1.2407712249E+04  7.3811028629E+03
  5.3110000000E+03  1.6829779581E+00  7.3664001596E+03  1.2405773873E+04  1.2397489099E+04  7.3749395390E+03
  5.3120000000E+03  1.6829964577E+00  7.3602497850E+03  1.2395551291E+04  1.2387274316E+04  7.3687811129E+03
  5.3130000000E+03  1.6830148970E+00  7.3541042897E+03  1.2385336258E+04  1.2377067074E+04  7.3626275736E+03
  5.3140000000E+03  1.6830333404E+00  7.3479636821E+03  1.2375129262E+04  1.2366867861E+04  7.3564789295E+03
  5.3150000000E+03  1.6830517801E+00  7.3418279622E+03  1.2364930246E+04  1.2356676621E+04  7.3503351805E+03
  5.3160000000E+03  1.6830702170E+00  7.3356971231E+03  1.2354739204E+04  1.2346493349E+04  7.3441963197E+03
  5.3170000000E+03  1.6830886555E+00  7.3295711612E+03  1.2344556164E+04  1.2336318071E+04  7.3380623436E+03
  5.3180000000E+03  1.6831073308E+00  7.3234502175E+03  1.2334383089E+04  1.2326152748E+04  7.3319333935E+03
  5.3190000000E+03  1.6831257636E+00  7.3173339962E+03  1.2324215964E+04  1.2315993370E+04  7.3258091729E+03
  5.3200000000E+03  1.6831441587E+00  7.3112226191E+03  1.2314056497E+04  1.2305841644E+04  7.3196898040E+03
  5.3210000000E+03  1.6831567700E+00  7.3051157932E+03  1.2303862206E+04  1.2295655103E+04  7.3135749936E+03
  5.3220000000E+03  1.6831751886E+00  7.2990142528E+03  1.2293719069E+04  1.2285519691E+04  7.3074654763E+03
  5.3230000000E+03  1.6831938415E+00  7.2929176090E+03  1.2283585664E+04  1.2275394006E+04  7.3013608631E+03
  5.3240000000E+03  1.6832122491E+00  7.2868258553E+03  1.2273458483E+04  1.2265274537E+04  7.2952611474E+03
  5.3250000000E+03  1.6832309677E+00  7.2807393351E+03  1.2263342148E+04  1.2255165917E+04  7.2891666743E+03
  5.3260000000E+03  1.6832493844E+00  7.2746571578E+03  1.2253230716E+04  1.2245062183E+04  7.2830765493E+03
  5.3270000000E+03  1.6832678386E+00  7.2685798613E+03  1.2243127556E+04  1.2234966713E+04  7.2769913127E+03
  5.3280000000E+03  1.6832862919E+00  7.2625073952E+03  1.2233032303E+04  1.2224879143E+04  7.2709109138E+03
  5.3290000000E+03  1.6833047031E+00  7.2564397471E+03  1.2222944637E+04  1.2214799154E+04  7.2648353400E+03
  5.3300000000E+03  1.6833231111E+00  7.2503769277E+03  1.2212864861E+04  1.2204727047E+04  7.2587646025E+03
  5.3310000000E+03  1.6833415200E+00  7.2443189395E+03  1.2202793007E+04  1.2194662855E+04  7.2526987034E+03
  5.3320000000E+03  1.6833601329E+00  7.2382658966E+03  1.2192730736E+04  1.2184608241E+04  7.2466377573E+03
  5.3330000000E+03  1.6833785354E+00  7.2322175476E+03  1.2182674635E+04  1.2174559783E+04  7.2405815122E+03
  5.3340000000E+03  1.6833969405E+00  7.2261740029E+03  1.2172626419E+04  1.2164519208E+04  7.2345300787E+03
  5.3350000000E+03  1.6834152413E+00  7.2201351697E+03  1.2162585167E+04  1.2154485589E+04  7.2284833639E+03
  5.3360000000E+03  1.6834279048E+00  7.2141010291E+03  1.2152510915E+04  1.2144418981E+04  7.2224413493E+03
  5.3370000000E+03  1.6834462929E+00  7.2080720219E+03  1.2142486439E+04  1.2134402124E+04  7.2164044753E+03
  5.3380000000E+03  1.6834646823E+00  7.2020478148E+03  1.2132469839E+04  1.2124393137E+04  7.2103724088E+03
  5.3390000000E+03  1.6834833652E+00  7.1960284495E+03  1.2122463287E+04  1.2114394190E+04  7.2043451914E+03
  5.3400000000E+03  1.6835017435E+00  7.1900139127E+03  1.2112462456E+04  1.2104400958E+04  7.1983228099E+03
  5.3410000000E+03  1.6835204322E+00  7.1840045455E+03  1.2102472334E+04  1.2094418437E+04  7.1923056070E+03
  5.3420000000E+03  1.6835388191E+00  7.1779994678E+03  1.2092487060E+04  1.2084440748E+04  7.1862926987E+03
  5.3430000000E+03  1.6835571969E+00  7.1719992077E+03  1.2082509617E+04  1.2074470883E+04  7.1802846154E+03
  5.3440000000E+03  1.6835755766E+00  7.1660037256E+03  1.2072540019E+04  1.2064508855E+04  7.1742813173E+03
  5.3450000000E+03  1.6835939588E+00  7.1600130060E+03  1.2062578242E+04  1.2054554641E+04  7.1682827889E+03
  5.3460000000E+03  1.6836123403E+00  7.1540270537E+03  1.2052624274E+04  1.2044608230E+04  7.1622890350E+03
  5.3470000000E+03  1.6836309241E+00  7.1480460096E+03  1.2042679801E+04  1.2034671309E+04  7.1563001969E+03
  5.3480000000E+03  1.6836491799E+00  7.1420695784E+03  1.2032740543E+04  1.2024739589E+04  7.1503159786E+03
  5.3490000000E+03  1.6836675557E+00  7.1360978976E+03  1.2022809922E+04  1.2014816504E+04  7.1443365179E+03
  5.3500000000E+03  1.6836858674E+00  7.1301308848E+03  1.2012886495E+04  1.2004900604E+04  7.1383617322E+03
  5.3510000000E+03  1.6837042059E+00  7.1241687222E+03  1.2002971211E+04  1.1994992841E+04  7.1323918043E+03
  5.3520000000E+03  1.6837167613E+00  7.1182110213E+03  1.1993022046E+04  1.1985051207E+04  7.1264263452E+03
  5.3530000000E+03  1.6837354400E+00  7.1122585064E+03  1.1983125037E+04  1.1975161706E+04  7.1204660794E+03
  5.3540000000E+03  1.6837537980E+00  7.1063107131E+03  1.1973233484E+04  1.1965277653E+04  7.1145105425E+03
  5.3550000000E+03  1.6837721514E+00  7.1003676901E+03  1.1963349718E+04  1.1955401381E+04  7.1085597831E+03
  5.3560000000E+03  1.6837905024E+00  7.0944294396E+03  1.1953473761E+04  1.1945532910E+04  7.1026138034E+03
  5.3570000000E+03  1.6838091638E+00  7.0884962965E+03  1.1943608383E+04  1.1935675022E+04  7.0966729399E+03
  5.3580000000E+03  1.6838275190E+00  7.0825674380E+03  1.1933747845E+04  1.1925821957E+04  7.0907363662E+03
  5.3590000000E+03  1.6838458726E+00  7.0766433104E+03  1.1923895052E+04  1.1915976630E+04  7.0848045307E+03
  5.3600000000E+03  1.6838642259E+00  7.0707238971E+03  1.1914049984E+04  1.1906139021E+04  7.0788774164E+03
  5.3610000000E+03  1.6838827847E+00  7.0648093249E+03  1.1904214306E+04  1.1896310799E+04  7.0729551508E+03
  5.3620000000E+03  1.6839011763E+00  7.0588993621E+03  1.1894385007E+04  1.1886488939E+04  7.0670375014E+03
  5.3630000000E+03  1.6839194770E+00  7.0529941094E+03  1.1884562781E+04  1.1876674152E+04  7.0611245693E+03
  5.3640000000E+03  1.6839378257E+00  7.0470935730E+03  1.1874748626E+04  1.1866867429E+04  7.0552163606E+03
  5.3650000000E+03  1.6839564919E+00  7.0411977529E+03  1.1864944439E+04  1.1857070666E+04  7.0493128754E+03
  5.3660000000E+03  1.6839748339E+00  7.0353066384E+03  1.1855145683E+04  1.1847279328E+04  7.0434141030E+03
  5.3670000000E+03  1.6839931391E+00  7.0294202086E+03  1.1845354347E+04  1.1837495403E+04  7.0375200223E+03
  5.3680000000E+03  1.6840056497E+00  7.0235381866E+03  1.1835529512E+04  1.1827677987E+04  7.0316303567E+03
  5.3690000000E+03  1.6840239767E+00  7.0176612533E+03  1.1825753938E+04  1.1817909811E+04  7.0257457869E+03
  5.3700000000E+03  1.6840423107E+00  7.0117889183E+03  1.1815985949E+04  1.1808149212E+04  7.0198658221E+03
  5.3710000000E+03  1.6840606094E+00  7.0059213591E+03  1.1806225547E+04  1.1798396193E+04  7.0139906405E+03
  5.3720000000E+03  1.6840792355E+00  7.0000589530E+03  1.1796475897E+04  1.1788653930E+04  7.0081206209E+03
  5.3730000000E+03  1.6840975983E+00  6.9942007738E+03  1.1786731323E+04  1.1778916725E+04  7.0022548334E+03
  5.3740000000E+03  1.6841159173E+00  6.9883472709E+03  1.1776994109E+04  1.1769186875E+04  6.9963937293E+03
  5.3750000000E+03  1.6841342345E+00  6.9824984620E+03  1.1767264580E+04  1.1759464702E+04  6.9905373262E+03
  5.3760000000E+03  1.6841527493E+00  6.9766544741E+03  1.1757544340E+04  1.1749751814E+04  6.9846857514E+03
  5.3770000000E+03  1.6841710575E+00  6.9708150526E+03  1.1747830143E+04  1.1740044959E+04  6.9788387500E+03
  5.3780000000E+03  1.6841894404E+00  6.9649806533E+03  1.1738124718E+04  1.1730346869E+04  6.9729967788E+03
  5.3790000000E+03  1.6842077760E+00  6.9591503196E+03  1.1728425603E+04  1.1720655083E+04  6.9671588786E+03
  5.3800000000E+03  1.6842263228E+00  6.9533246943E+03  1.1718735676E+04  1.1710972481E+04  6.9613256939E+03
  5.3810000000E+03  1.6842446743E+00  6.9475035238E+03  1.1709051689E+04  1.1701295809E+04  6.9554969706E+03
  5.3820000000E+03  1.6842633165E+00  6.9416869087E+03  1.1699377185E+04  1.1691628615E+04  6.9496728095E+03
  5.3830000000E+03  1.6842758143E+00  6.9358744953E+03  1.1689666916E+04  1.1681925664E+04  6.9438528566E+03
  5.3840000000E+03  1.6842890943E+00  6.9300657405E+03  1.1679968115E+04  1.1672234150E+04  6.9380365644E+03
  5.3850000000E+03  1.6843073959E+00  6.9242634832E+03  1.1670314872E+04  1.1662588196E+04  6.9322267829E+03
  5.3860000000E+03  1.6843256952E+00  6.9184658679E+03  1.1660669227E+04  1.1652949832E+04  6.9264216505E+03
  5.3870000000E+03  1.6843439915E+00  6.9126728944E+03  1.1651031175E+04  1.1643319055E+04  6.9206211669E+03
  5.3880000000E+03  1.6843622835E+00  6.9068845665E+03  1.1641400712E+04  1.1633695860E+04  6.9148253357E+03
  5.3890000000E+03  1.6843805721E+00  6.9011008855E+03  1.1631777848E+04  1.1624080258E+04  6.9090341584E+03
  5.3900000000E+03  1.6843988562E+00  6.8953218518E+03  1.1622162575E+04  1.1614472240E+04  6.9032476354E+03
  5.3910000000E+03  1.6844172400E+00  6.8895474637E+03  1.1612555611E+04  1.1604872524E+04  6.8974657648E+03
  5.3920000000E+03  1.6844517165E+00  6.8837778910E+03  1.1603067383E+04  1.1595391484E+04  6.8916887149E+03
  5.3930000000E+03  1.6844703069E+00  6.8780130763E+03  1.1593477453E+04  1.1585808798E+04  6.8859164338E+03
  5.3940000000E+03  1.6844885971E+00  6.8722523987E+03  1.1583892230E+04  1.1576230802E+04  6.8801482949E+03
  5.3950000000E+03  1.6845071365E+00  6.8664964461E+03  1.1574316476E+04  1.1566662266E+04  6.8743848880E+03
  5.3960000000E+03  1.6845254236E+00  6.8607449626E+03  1.1564746309E+04  1.1557099314E+04  6.8686259569E+03
  5.3970000000E+03  1.6845437112E+00  6.8549980787E+03  1.1555183691E+04  1.1547543904E+04  6.8628716323E+03
  5.3980000000E+03  1.6845623074E+00  6.8492558513E+03  1.1545630827E+04  1.1537998241E+04  6.8571219713E+03
  5.3990000000E+03  1.6845805862E+00  6.8435181886E+03  1.1536083274E+04  1.1528457882E+04  6.8513768819E+03
  5.4000000000E+03  1.6845988667E+00  6.8377850832E+03  1.1526543206E+04  1.1518925002E+04  6.8456363566E+03
  5.4010000000E+03  1.6846171463E+00  6.8320565565E+03  1.1517010643E+04  1.1509399620E+04  6.8399004169E+03
  5.4020000000E+03  1.6846354241E+00  6.8263326159E+03  1.1507485590E+04  1.1499881741E+04  6.8341690702E+03
  5.4030000000E+03  1.6846537006E+00  6.8206132517E+03  1.1497968035E+04  1.1490371355E+04  6.8284423067E+03
  5.4040000000E+03  1.6846719619E+00  6.8148984529E+03  1.1488457866E+04  1.1480868347E+04  6.8227201155E+03
  5.4050000000E+03  1.6846881053E+00  6.8091881276E+03  1.1478940601E+04  1.1471358245E+04  6.8170024047E+03
  5.4060000000E+03  1.6847062012E+00  6.8034825065E+03  1.1469444375E+04  1.1461869168E+04  6.8112894050E+03
  5.4070000000E+03  1.6847244650E+00  6.7977814706E+03  1.1459956817E+04  1.1452388751E+04  6.8055809974E+03
  5.4080000000E+03  1.6847427264E+00  6.7920850082E+03  1.1450476745E+04  1.1442915814E+04  6.7998771702E+03
  5.4090000000E+03  1.6847609837E+00  6.7863931173E+03  1.1441004147E+04  1.1433450344E+04  6.7941779213E+03
  5.4100000000E+03  1.6847792404E+00  6.7807057734E+03  1.1431539004E+04  1.1423992323E+04  6.7884832264E+03
  5.4110000000E+03  1.6847974934E+00  6.7750230176E+03  1.1422081365E+04  1.1414541798E+04  6.7827931264E+03
  5.4120000000E+03  1.6848162594E+00  6.7693453032E+03  1.1412635480E+04  1.1405103033E+04  6.7771080765E+03
  5.4130000000E+03  1.6848345226E+00  6.7636715352E+03  1.1403192648E+04  1.1395667302E+04  6.7714269776E+03
  5.4140000000E+03  1.6848529979E+00  6.7580022598E+03  1.1393758620E+04  1.1386240368E+04  6.7657503780E+03
  5.4150000000E+03  1.6848712534E+00  6.7523375974E+03  1.1384330675E+04  1.1376819511E+04  6.7600783983E+03
  5.4160000000E+03  1.6848895083E+00  6.7466774560E+03  1.1374910144E+04  1.1367406062E+04  6.7544109465E+03
  5.4170000000E+03  1.6849078116E+00  6.7410218421E+03  1.1365497372E+04  1.1358000360E+04  6.7487480289E+03
  5.4180000000E+03  1.6849260643E+00  6.7353707504E+03  1.1356091673E+04  1.1348601730E+04  6.7430896403E+03
  5.4190000000E+03  1.6849443172E+00  6.7297241773E+03  1.1346693389E+04  1.1339210509E+04  6.7374357772E+03
  5.4200000000E+03  1.6849625652E+00  6.7240821180E+03  1.1337302479E+04  1.1329826655E+04  6.7317864345E+03
  5.4210000000E+03  1.6849805059E+00  6.7184445669E+03  1.1327916902E+04  1.1320448125E+04  6.7261416068E+03
  5.4220000000E+03  1.6849987555E+00  6.7128115303E+03  1.1318540809E+04  1.1311079075E+04  6.7205013006E+03
  5.4230000000E+03  1.6850169673E+00  6.7071829895E+03  1.1309171838E+04  1.1301717140E+04  6.7148654968E+03
  5.4240000000E+03  1.6850294019E+00  6.7015586808E+03  1.1299771070E+04  1.1292323416E+04  6.7092339319E+03
  5.4250000000E+03  1.6850477716E+00  6.6959392568E+03  1.1290418154E+04  1.1282977523E+04  6.7036072585E+03
  5.4260000000E+03  1.6850662056E+00  6.6903244707E+03  1.1281073283E+04  1.1273639670E+04  6.6979852300E+03
  5.4270000000E+03  1.6850846367E+00  6.6847141265E+03  1.1271735679E+04  1.1264309075E+04  6.6923676501E+03
  5.4280000000E+03  1.6851031727E+00  6.6791086055E+03  1.1262406693E+04  1.1254987102E+04  6.6867549016E+03
  5.4290000000E+03  1.6851214093E+00  6.6735071004E+03  1.1253082284E+04  1.1245669690E+04  6.6811461739E+03
  5.4300000000E+03  1.6851396496E+00  6.6679101092E+03  1.1243765309E+04  1.1236359705E+04  6.6755419667E+03
  5.4310000000E+03  1.6851578808E+00  6.6623175962E+03  1.1234455621E+04  1.1227057001E+04  6.6699422445E+03
  5.4320000000E+03  1.6851760892E+00  6.6567295319E+03  1.1225153082E+04  1.1217761440E+04  6.6643469776E+03
  5.4330000000E+03  1.6851943208E+00  6.6511459482E+03  1.1215858050E+04  1.1208473379E+04  6.6587561980E+03
  5.4340000000E+03  1.6852125512E+00  6.6455668352E+03  1.1206570347E+04  1.1199192641E+04  6.6531698957E+03
  5.4350000000E+03  1.6852308356E+00  6.6399921890E+03  1.1197290338E+04  1.1189919585E+04  6.6475880670E+03
  5.4360000000E+03  1.6852493807E+00  6.6344220089E+03  1.1188019383E+04  1.1180655582E+04  6.6420107111E+03
  5.4370000000E+03  1.6852676101E+00  6.6288562708E+03  1.1178753621E+04  1.1171396765E+04  6.6364378038E+03
  5.4380000000E+03  1.6852858026E+00  6.6232949756E+03  1.1169494906E+04  1.1162144989E+04  6.6308693461E+03
  5.4390000000E+03  1.6852982174E+00  6.6177378638E+03  1.1160204795E+04  1.1152861825E+04  6.6253050785E+03
  5.4400000000E+03  1.6853164311E+00  6.6121855981E+03  1.1150961079E+04  1.1143625034E+04  6.6197456637E+03
  5.4410000000E+03  1.6853348455E+00  6.6066379017E+03  1.1141726190E+04  1.1134397067E+04  6.6141908252E+03
  5.4420000000E+03  1.6853530528E+00  6.6010945497E+03  1.1132497061E+04  1.1125174851E+04  6.6086403375E+03
  5.4430000000E+03  1.6853712858E+00  6.5955556751E+03  1.1123275452E+04  1.1115960149E+04  6.6030943340E+03
  5.4440000000E+03  1.6853898002E+00  6.5900215827E+03  1.1114063552E+04  1.1106755159E+04  6.5975531207E+03
  5.4450000000E+03  1.6854080106E+00  6.5844915015E+03  1.1104856222E+04  1.1097554723E+04  6.5920159235E+03
  5.4460000000E+03  1.6854262210E+00  6.5789658414E+03  1.1095656148E+04  1.1088361536E+04  6.5864831538E+03
  5.4470000000E+03  1.6854444380E+00  6.5734445924E+03  1.1086463358E+04  1.1079175627E+04  6.5809548020E+03
  5.4480000000E+03  1.6854626484E+00  6.5679277636E+03  1.1077277779E+04  1.1069996923E+04  6.5754308768E+03
  5.4490000000E+03  1.6854808580E+00  6.5624153600E+03  1.1068099459E+04  1.1060825472E+04  6.5699113835E+03
  5.4500000000E+03  1.6854990650E+00  6.5569073771E+03  1.1058928379E+04  1.1051661254E+04  6.5643963175E+03
  5.4510000000E+03  1.6855173259E+00  6.5514038081E+03  1.1049764902E+04  1.1042504628E+04  6.5588856720E+03
  5.4520000000E+03  1.6855355326E+00  6.5459046452E+03  1.1040608297E+04  1.1033354872E+04  6.5533794392E+03
  5.4530000000E+03  1.6855537385E+00  6.5404098850E+03  1.1031458915E+04  1.1024212333E+04  6.5478776157E+03
  5.4540000000E+03  1.6855719102E+00  6.5349195204E+03  1.1022316524E+04  1.1015076779E+04  6.5423801944E+03
  5.4550000000E+03  1.6855848202E+00  6.5294334124E+03  1.1013146744E+04  1.1005913845E+04  6.5368870365E+03
  5.4560000000E+03  1.6856030102E+00  6.5239519586E+03  1.1004019135E+04  1.0996793060E+04  6.5313985392E+03
  5.4570000000E+03  1.6856211960E+00  6.5184749201E+03  1.0994898748E+04  1.0987679491E+04  6.5259144638E+03
  5.4580000000E+03  1.6856393794E+00  6.5130022993E+03  1.0985785600E+04  1.0978573154E+04  6.5204348128E+03
  5.4590000000E+03  1.6856578707E+00  6.5075344267E+03  1.0976682258E+04  1.0969476625E+04  6.5149599179E+03
  5.4600000000E+03  1.6856760658E+00  6.5020704634E+03  1.0967583392E+04  1.0960384558E+04  6.5094889370E+03
  5.4610000000E+03  1.6856943002E+00  6.4966108829E+03  1.0958491978E+04  1.0951299936E+04  6.5040223454E+03
  5.4620000000E+03  1.6857124495E+00  6.4911556827E+03  1.0949407201E+04  1.0942221946E+04  6.4985601406E+03
  5.4630000000E+03  1.6857306386E+00  6.4857048655E+03  1.0940329880E+04  1.0933151405E+04  6.4931023253E+03
  5.4640000000E+03  1.6857486967E+00  6.4802584434E+03  1.0931258926E+04  1.0924087225E+04  6.4876489117E+03
  5.4650000000E+03  1.6857668820E+00  6.4748163902E+03  1.0922195971E+04  1.0915031038E+04  6.4821998735E+03
  5.4660000000E+03  1.6857850683E+00  6.4693786875E+03  1.0913140165E+04  1.0905981993E+04  6.4767551923E+03
  5.4670000000E+03  1.6858033096E+00  6.4639453395E+03  1.0904091869E+04  1.0896940446E+04  6.4713148722E+03
  5.4680000000E+03  1.6858214951E+00  6.4585163463E+03  1.0895050357E+04  1.0887905683E+04  6.4658789134E+03
  5.4690000000E+03  1.6858396807E+00  6.4530917035E+03  1.0886015989E+04  1.0878878057E+04  6.4604473115E+03
  5.4700000000E+03  1.6858578681E+00  6.4476714022E+03  1.0876988760E+04  1.0869857564E+04  6.4550200575E+03
  5.4710000000E+03  1.6858763303E+00  6.4422554441E+03  1.0867970433E+04  1.0860845967E+04  6.4495971533E+03
  5.4720000000E+03  1.6858889448E+00  6.4368436834E+03  1.0858921333E+04  1.0851803606E+04  6.4441784531E+03
  5.4730000000E+03  1.6859127949E+00  6.4314366983E+03  1.0849952444E+04  1.0842841419E+04  6.4387645346E+03
  5.4740000000E+03  1.6859251643E+00  6.4260335142E+03  1.0840915908E+04  1.0833811608E+04  6.4333544239E+03
  5.4750000000E+03  1.6859433298E+00  6.4206350426E+03  1.0831924418E+04  1.0824826823E+04  6.4279490320E+03
  5.4760000000E+03  1.6859614936E+00  6.4152408995E+03  1.0822940026E+04  1.0815849129E+04  6.4225479753E+03
  5.4770000000E+03  1.6859796527E+00  6.4098511240E+03  1.0813962776E+04  1.0806878572E+04  6.4171512925E+03
