Filename: lbcmaAtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  6.80       34   80 0.407     9.859E-04
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.863E+04  12.5     6.863E+04
F107,F107A,MLAT,MLONG:  150.      150.      66.0      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      66.0      0.00      114.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      66.0      0.00      114.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  5.8910000000E+03  1.5868667365E+00  4.1267360675E+03  6.5526646361E+03  6.5485801960E+03  4.1315864213E+03
  5.8920000000E+03  1.5868625978E+00  4.1233645150E+03  6.5472936168E+03  6.5432129261E+03  4.1282103667E+03
  5.8930000000E+03  1.5868582423E+00  4.1199960780E+03  6.5419266797E+03  6.5378497348E+03  4.1248374319E+03
  5.8940000000E+03  1.5868559624E+00  4.1166299224E+03  6.5365719474E+03  6.5324987374E+03  4.1214667824E+03
  5.8950000000E+03  1.5868518027E+00  4.1132666037E+03  6.5312139964E+03  6.5271445252E+03  4.1180989749E+03
  5.8960000000E+03  1.5868486462E+00  4.1099065591E+03  6.5258653983E+03  6.5217996591E+03  4.1147344461E+03
  5.8970000000E+03  1.5868444845E+00  4.1065489151E+03  6.5205165040E+03  6.5164544961E+03  4.1113723229E+03
  5.8980000000E+03  1.5868406419E+00  4.1031936179E+03  6.5151726756E+03  6.5111143946E+03  4.1080125518E+03
  5.8990000000E+03  1.5868370395E+00  4.0998389703E+03  6.5098308915E+03  6.5057763342E+03  4.1046534353E+03
  5.9000000000E+03  1.5868334851E+00  4.0964856180E+03  6.5044913865E+03  6.5004405499E+03  4.1012956203E+03
  5.9010000000E+03  1.5867975270E+00  4.0931166752E+03  6.4989942766E+03  6.4949474181E+03  4.0979222374E+03
  5.9020000000E+03  1.5867923860E+00  4.0897745718E+03  6.4936662920E+03  6.4896231510E+03  4.0945756730E+03
  5.9030000000E+03  1.5867258990E+00  4.0864235189E+03  6.4880731896E+03  6.4840340317E+03  4.0912201673E+03
  5.9040000000E+03  1.5867201326E+00  4.0830912966E+03  6.4827586118E+03  6.4787231637E+03  4.0878834897E+03
  5.9050000000E+03  1.5867145576E+00  4.0797607029E+03  6.4774474392E+03  6.4734156989E+03  4.0845484435E+03
  5.9060000000E+03  1.5867089743E+00  4.0764329086E+03  6.4721407142E+03  6.4681126790E+03  4.0812162000E+03
  5.9070000000E+03  1.5867028947E+00  4.0731080640E+03  6.4668366880E+03  6.4628123555E+03  4.0778869117E+03
  5.9080000000E+03  1.5866337962E+00  4.0697747460E+03  6.4612625174E+03  6.4572421549E+03  4.0745491593E+03
  5.9090000000E+03  1.5866269405E+00  4.0664604969E+03  6.4559724453E+03  6.4519557769E+03  4.0712304732E+03
  5.9100000000E+03  1.5866213573E+00  4.0631478897E+03  6.4506901996E+03  6.4466772199E+03  4.0679134318E+03
  5.9110000000E+03  1.5866162708E+00  4.0598393822E+03  6.4454165205E+03  6.4414072208E+03  4.0646004948E+03
  5.9120000000E+03  1.5866087197E+00  4.0565344079E+03  6.4401384780E+03  6.4361328635E+03  4.0612910967E+03
  5.9130000000E+03  1.5865376399E+00  4.0532201848E+03  6.4345880454E+03  6.4305863859E+03  4.0579724571E+03
  5.9140000000E+03  1.5865295609E+00  4.0499241479E+03  6.4293223600E+03  6.4253243802E+03  4.0546719995E+03
  5.9150000000E+03  1.5865214133E+00  4.0466309476E+03  6.4240609533E+03  6.4200666502E+03  4.0513743819E+03
  5.9160000000E+03  1.5865133321E+00  4.0433399123E+03  6.4188033060E+03  6.4148126769E+03  4.0480789328E+03
  5.9170000000E+03  1.5865051080E+00  4.0400522262E+03  6.4135504524E+03  6.4095634935E+03  4.0447868375E+03
  5.9180000000E+03  1.5864963583E+00  4.0367675505E+03  6.4083003088E+03  6.4043170181E+03  4.0414977572E+03
  5.9190000000E+03  1.5864261223E+00  4.0334733665E+03  6.4027868653E+03  6.3988075122E+03  4.0381991688E+03
  5.9200000000E+03  1.5864168188E+00  4.0301975918E+03  6.3975489249E+03  6.3935732427E+03  4.0349189838E+03
  5.9210000000E+03  1.5864071335E+00  4.0269264377E+03  6.3923168468E+03  6.3883448268E+03  4.0316434294E+03
  5.9220000000E+03  1.5863972313E+00  4.0236590637E+03  6.3870899640E+03  6.3831215984E+03  4.0283716644E+03
  5.9230000000E+03  1.5863870256E+00  4.0203933353E+03  6.3818645373E+03  6.3778998249E+03  4.0251015490E+03
  5.9240000000E+03  1.5863131227E+00  4.0171176367E+03  6.3763672122E+03  6.3724064225E+03  4.0218214695E+03
  5.9250000000E+03  1.5863028006E+00  4.0138690274E+03  6.3711688327E+03  6.3672116793E+03  4.0185684807E+03
  5.9260000000E+03  1.5862901458E+00  4.0106256557E+03  6.3659694704E+03  6.3620159560E+03  4.0153207359E+03
  5.9270000000E+03  1.5862784543E+00  4.0073796438E+03  6.3607698633E+03  6.3568199871E+03  4.0120703522E+03
  5.9280000000E+03  1.5862676631E+00  4.0041315044E+03  6.3555705639E+03  6.3516243242E+03  4.0088178437E+03
  5.9290000000E+03  1.5862570189E+00  4.0008849342E+03  6.3503744163E+03  6.3464318085E+03  4.0055669109E+03
  5.9300000000E+03  1.5861821802E+00  3.9976293956E+03  6.3449072174E+03  6.3409685105E+03  4.0023070203E+03
  5.9310000000E+03  1.5861707797E+00  3.9943915867E+03  6.3397223026E+03  6.3357872176E+03  3.9990648594E+03
  5.9320000000E+03  1.5861597684E+00  3.9911545556E+03  6.3345402526E+03  6.3306087855E+03  3.9958234817E+03
  5.9330000000E+03  1.5861507213E+00  3.9879093078E+03  6.3293530284E+03  6.3254252252E+03  3.9925738354E+03
  5.9340000000E+03  1.5861414173E+00  3.9846683110E+03  6.3241716011E+03  6.3202474424E+03  3.9893284625E+03
  5.9350000000E+03  1.5861301564E+00  3.9814394660E+03  6.3190017592E+03  6.3150812029E+03  3.9860952906E+03
  5.9360000000E+03  1.5860812870E+00  3.9782094525E+03  6.3136804339E+03  6.3097635685E+03  3.9828609667E+03
  5.9370000000E+03  1.5860707519E+00  3.9749822139E+03  6.3085163024E+03  6.3046030286E+03  3.9796294126E+03
  5.9380000000E+03  1.5860610878E+00  3.9717531614E+03  6.3033528195E+03  6.2994431398E+03  3.9763960416E+03
  5.9390000000E+03  1.5860392503E+00  3.9685923938E+03  6.2982493904E+03  6.2943433048E+03  3.9732309534E+03
  5.9400000000E+03  1.5860217016E+00  3.9654109759E+03  6.2931303558E+03  6.2892278634E+03  3.9700452144E+03
  5.9410000000E+03  1.5860113824E+00  3.9621928865E+03  6.2879819165E+03  6.2840830171E+03  3.9668228029E+03
  5.9420000000E+03  1.5860028516E+00  3.9589667819E+03  6.2828279134E+03  6.2789326057E+03  3.9635923761E+03
  5.9430000000E+03  1.5859798100E+00  3.9557487345E+03  6.2776292902E+03  6.2737376262E+03  3.9603699992E+03
  5.9440000000E+03  1.5859688303E+00  3.9525383030E+03  6.2724906157E+03  6.2686025491E+03  3.9571552304E+03
  5.9450000000E+03  1.5859579346E+00  3.9493275874E+03  6.2673518885E+03  6.2634674237E+03  3.9539401667E+03
  5.9460000000E+03  1.5859438309E+00  3.9461232441E+03  6.2622106905E+03  6.2583298149E+03  3.9507314527E+03
  5.9470000000E+03  1.5856872397E+00  3.9428610299E+03  6.2560261836E+03  6.2521444230E+03  3.9474644323E+03
  5.9480000000E+03  1.5856647351E+00  3.9397056248E+03  6.2509304324E+03  6.2470522760E+03  3.9443046647E+03
  5.9490000000E+03  1.5856147329E+00  3.9366419957E+03  6.2458721284E+03  6.2419975465E+03  3.9412367162E+03
  5.9500000000E+03  1.5855675615E+00  3.9335900861E+03  6.2408438232E+03  6.2369728406E+03  3.9381804319E+03
  5.9510000000E+03  1.5855243684E+00  3.9305457506E+03  6.2358432972E+03  6.2319760685E+03  3.9351316468E+03
  5.9520000000E+03  1.5854701011E+00  3.9275546529E+03  6.2308840623E+03  6.2270204726E+03  3.9321360104E+03
  5.9530000000E+03  1.5866876144E+00  3.9252763787E+03  6.2320571234E+03  6.2281874133E+03  3.9298525253E+03
  5.9540000000E+03  1.5866797354E+00  3.9220728012E+03  6.2269395861E+03  6.2230734347E+03  3.9266446948E+03
  5.9550000000E+03  1.5866705986E+00  3.9188749661E+03  6.2218262816E+03  6.2179636882E+03  3.9234426075E+03
  5.9560000000E+03  1.5866571648E+00  3.9156895290E+03  6.2167158793E+03  6.2128568463E+03  3.9202529205E+03
  5.9570000000E+03  1.5866412987E+00  3.9125211929E+03  6.2116231867E+03  6.2077677066E+03  3.9170803377E+03
  5.9580000000E+03  1.5866203559E+00  3.9093743476E+03  6.2065448492E+03  6.2026929187E+03  3.9139292494E+03
  5.9590000000E+03  1.5865930318E+00  3.9062537348E+03  6.2014833404E+03  6.1976349562E+03  3.9108043969E+03
  5.9600000000E+03  1.5865576469E+00  3.9031654706E+03  6.1964418654E+03  6.1925970245E+03  3.9077118959E+03
  5.9610000000E+03  1.5865118222E+00  3.9001188542E+03  6.1914259712E+03  6.1875846701E+03  3.9046610457E+03
  5.9620000000E+03  1.5864753196E+00  3.8971161438E+03  6.1865163525E+03  6.1826785799E+03  3.9016540924E+03
  5.9630000000E+03  1.5891586696E+00  3.8948326788E+03  6.1933439047E+03  6.1895071182E+03  3.8993666388E+03
  5.9640000000E+03  1.5891594761E+00  3.8916192557E+03  6.1882368731E+03  6.1844036177E+03  3.8961489992E+03
  5.9650000000E+03  1.5891598475E+00  3.8884109551E+03  6.1831362894E+03  6.1793065605E+03  3.8929364879E+03
  5.9660000000E+03  1.5891608049E+00  3.8852026509E+03  6.1780379775E+03  6.1742117721E+03  3.8897239766E+03
  5.9670000000E+03  1.5891621244E+00  3.8819956051E+03  6.1729430682E+03  6.1691203828E+03  3.8865127281E+03
  5.9680000000E+03  1.5891636605E+00  3.8787908366E+03  6.1678526136E+03  6.1640334443E+03  3.8833037619E+03
  5.9690000000E+03  1.5891658672E+00  3.8755863385E+03  6.1627651818E+03  6.1589495247E+03  3.8800950714E+03
  5.9700000000E+03  1.5891689618E+00  3.8723806650E+03  6.1576793100E+03  6.1538671612E+03  3.8768852107E+03
  5.9710000000E+03  1.5891734949E+00  3.8691727754E+03  6.1525954665E+03  6.1487868219E+03  3.8736731394E+03
  5.9720000000E+03  1.5891797072E+00  3.8659613478E+03  6.1475124674E+03  6.1437073225E+03  3.8704575366E+03
  5.9730000000E+03  1.5891880811E+00  3.8627446508E+03  6.1424294092E+03  6.1386277592E+03  3.8672366715E+03
  5.9740000000E+03  1.5891997504E+00  3.8595195168E+03  6.1373456141E+03  6.1335474528E+03  3.8640073771E+03
  5.9750000000E+03  1.5892094919E+00  3.8562798099E+03  6.1322311379E+03  6.1284364771E+03  3.8607635196E+03
  5.9760000000E+03  1.5884565543E+00  3.8528391864E+03  6.1238564021E+03  6.1200676583E+03  3.8573187538E+03
  5.9770000000E+03  1.5884541930E+00  3.8496728889E+03  6.1188142986E+03  6.1150290419E+03  3.8541482897E+03
  5.9780000000E+03  1.5884515731E+00  3.8465096719E+03  6.1137761124E+03  6.1099943395E+03  3.8509809099E+03
  5.9790000000E+03  1.5884489558E+00  3.8433495132E+03  6.1087428129E+03  6.1049645208E+03  3.8478165921E+03
  5.9800000000E+03  1.5884463969E+00  3.8401914411E+03  6.1037130722E+03  6.0999382581E+03  3.8446543644E+03
  5.9810000000E+03  1.5884436661E+00  3.8370366579E+03  6.0986879154E+03  6.0949165760E+03  3.8414954292E+03
  5.9820000000E+03  1.5884407247E+00  3.8338853695E+03  6.0936675226E+03  6.0898996547E+03  3.8383399929E+03
  5.9830000000E+03  1.5884376380E+00  3.8307372293E+03  6.0886515959E+03  6.0848871964E+03  3.8351877085E+03
  5.9840000000E+03  1.5884346419E+00  3.8275910274E+03  6.0836391167E+03  6.0798781828E+03  3.8320373658E+03
  5.9850000000E+03  1.5884314730E+00  3.8244481466E+03  6.0786312744E+03  6.0748738028E+03  3.8288903481E+03
  5.9860000000E+03  1.5884280602E+00  3.8213088653E+03  6.0736282408E+03  6.0698742282E+03  3.8257469339E+03
  5.9870000000E+03  1.5884256904E+00  3.8181725887E+03  6.0686339925E+03  6.0648834303E+03  3.8226065277E+03
  5.9880000000E+03  1.5884225476E+00  3.8150369844E+03  6.0636378736E+03  6.0598907659E+03  3.8194667961E+03
  5.9890000000E+03  1.5884192430E+00  3.8119047503E+03  6.0586465152E+03  6.0549028580E+03  3.8163304396E+03
  5.9900000000E+03  1.5884159289E+00  3.8087751506E+03  6.0536593295E+03  6.0499191190E+03  3.8131967221E+03
  5.9910000000E+03  1.5884125596E+00  3.8056484880E+03  6.0486766231E+03  6.0449398557E+03  3.8100659462E+03
  5.9920000000E+03  1.5884092265E+00  3.8025243814E+03  6.0436981393E+03  6.0399648116E+03  3.8069377304E+03
  5.9930000000E+03  1.5884056096E+00  3.7994021613E+03  6.0387215958E+03  6.0349917060E+03  3.8038114057E+03
  5.9940000000E+03  1.5883391818E+00  3.7962720086E+03  6.0334937824E+03  6.0297675761E+03  3.8006771561E+03
  5.9950000000E+03  1.5883371236E+00  3.7931577283E+03  6.0285360176E+03  6.0248132353E+03  3.7975587761E+03
  5.9960000000E+03  1.5883334303E+00  3.7900450721E+03  6.0235746446E+03  6.0198552905E+03  3.7944420243E+03
  5.9970000000E+03  1.5883294171E+00  3.7869344868E+03  6.0186153740E+03  6.0148994460E+03  3.7913273479E+03
  5.9980000000E+03  1.5882614239E+00  3.7838153164E+03  6.0134001537E+03  6.0096879024E+03  3.7882040939E+03
  5.9990000000E+03  1.5882570623E+00  3.7807130296E+03  6.0084530015E+03  6.0047441696E+03  3.7850977210E+03
  6.0000000000E+03  1.5882529583E+00  3.7776122465E+03  6.0035092404E+03  5.9998038256E+03  3.7819928547E+03
  6.0010000000E+03  1.5882488862E+00  3.7745114918E+03  5.9985656717E+03  5.9948636730E+03  3.7788880190E+03
  6.0020000000E+03  1.5881734828E+00  3.7713958961E+03  5.9933294777E+03  5.9896309553E+03  3.7757683408E+03
  6.0030000000E+03  1.5881676802E+00  3.7683072417E+03  5.9883988841E+03  5.9847037702E+03  3.7726756158E+03
  6.0040000000E+03  1.5880985557E+00  3.7652109253E+03  5.9832174928E+03  5.9795260324E+03  3.7695752359E+03
  6.0050000000E+03  1.5880920054E+00  3.7621317800E+03  5.9782994611E+03  5.9746114029E+03  3.7664920241E+03
  6.0060000000E+03  1.5880852257E+00  3.7590561445E+03  5.9733861848E+03  5.9697015257E+03  3.7634123260E+03
  6.0070000000E+03  1.5880784903E+00  3.7559834359E+03  5.9684777681E+03  5.9647965045E+03  3.7603355585E+03
  6.0080000000E+03  1.5880915273E+00  3.7529181225E+03  5.9636554048E+03  5.9599774731E+03  3.7572661900E+03
  6.0090000000E+03  1.5880201763E+00  3.7498374607E+03  5.9584918329E+03  5.9548175455E+03  3.7541814800E+03
  6.0100000000E+03  1.5880125944E+00  3.7467745996E+03  5.9535961512E+03  5.9499252525E+03  3.7511145678E+03
  6.0110000000E+03  1.5880048533E+00  3.7437148442E+03  5.9487048551E+03  5.9450373422E+03  3.7480507648E+03
  6.0120000000E+03  1.5879969828E+00  3.7406580863E+03  5.9438178851E+03  5.9401537548E+03  3.7449899630E+03
  6.0130000000E+03  1.5879891411E+00  3.7376035483E+03  5.9389345988E+03  5.9352738484E+03  3.7419313845E+03
  6.0140000000E+03  1.5879810572E+00  3.7345502376E+03  5.9340524001E+03  5.9303950344E+03  3.7388740302E+03
  6.0150000000E+03  1.5879092994E+00  3.7314892084E+03  5.9289201492E+03  5.9252664147E+03  3.7358089616E+03
  6.0160000000E+03  1.5879000205E+00  3.7284474730E+03  5.9240521776E+03  5.9204018186E+03  3.7327631900E+03
  6.0170000000E+03  1.5878903296E+00  3.7254101341E+03  5.9191897166E+03  5.9155427258E+03  3.7297218237E+03
  6.0180000000E+03  1.5878806993E+00  3.7223747899E+03  5.9143307096E+03  5.9106870845E+03  3.7266824551E+03
  6.0190000000E+03  1.5878713416E+00  3.7193404920E+03  5.9094744374E+03  5.9058341769E+03  3.7236441345E+03
  6.0200000000E+03  1.5878605476E+00  3.7163137601E+03  5.9046249029E+03  5.9009880020E+03  3.7206133881E+03
  6.0210000000E+03  1.5877842242E+00  3.7132823163E+03  5.8995243770E+03  5.8958910817E+03  3.7175779390E+03
  6.0220000000E+03  1.5877746450E+00  3.7102647521E+03  5.8946942485E+03  5.8910642998E+03  3.7145563645E+03
  6.0230000000E+03  1.5877640100E+00  3.7072454422E+03  5.8898574857E+03  5.8862308891E+03  3.7115330465E+03
  6.0240000000E+03  1.5877536490E+00  3.7042283475E+03  5.8850253249E+03  5.8814020756E+03  3.7085119495E+03
  6.0250000000E+03  1.5877449195E+00  3.7012140690E+03  5.8802037476E+03  5.8765838340E+03  3.7054936745E+03
  6.0260000000E+03  1.5877345007E+00  3.6982003584E+03  5.8753768749E+03  5.8717602995E+03  3.7024759741E+03
  6.0270000000E+03  1.5876870945E+00  3.6951817908E+03  5.8704055879E+03  5.8667924411E+03  3.6994534217E+03
  6.0280000000E+03  1.5876789895E+00  3.6921622830E+03  5.8655782529E+03  5.8619684826E+03  3.6964298810E+03
  6.0290000000E+03  1.5876716888E+00  3.6891469738E+03  5.8607606209E+03  5.8571542062E+03  3.6934105603E+03
  6.0300000000E+03  1.5876615784E+00  3.6861432728E+03  5.8559511435E+03  5.8523480468E+03  3.6904028940E+03
  6.0310000000E+03  1.5876512070E+00  3.6831435829E+03  5.8511471477E+03  5.8475473550E+03  3.6873992553E+03
  6.0320000000E+03  1.5876425302E+00  3.6801374259E+03  5.8463391786E+03  5.8427426944E+03  3.6843891452E+03
  6.0330000000E+03  1.5876225681E+00  3.6771268087E+03  5.8414826390E+03  5.8378895072E+03  3.6813745747E+03
  6.0340000000E+03  1.5875703092E+00  3.6741649623E+03  5.8365847920E+03  5.8329952052E+03  3.6784087884E+03
  6.0350000000E+03  1.5875533871E+00  3.6712062174E+03  5.8318221404E+03  5.8282358653E+03  3.6754460804E+03
  6.0360000000E+03  1.5875437118E+00  3.6682133424E+03  5.8270319892E+03  5.8234490253E+03  3.6724492419E+03
  6.0370000000E+03  1.5875359084E+00  3.6652130963E+03  5.8222370566E+03  5.8186574022E+03  3.6694450321E+03
  6.0380000000E+03  1.5875265821E+00  3.6622216767E+03  5.8174506028E+03  5.8138742613E+03  3.6664496418E+03
  6.0390000000E+03  1.5875164006E+00  3.6592351850E+03  5.8126688961E+03  5.8090958697E+03  3.6634591730E+03
  6.0400000000E+03  1.5874996579E+00  3.6562475547E+03  5.8078614404E+03  5.8042917425E+03  3.6604675554E+03
  6.0410000000E+03  1.5874863007E+00  3.6532666994E+03  5.8030772279E+03  5.7995108382E+03  3.6574826924E+03
  6.0420000000E+03  1.5872122767E+00  3.6502274652E+03  5.7972529566E+03  5.7936858455E+03  3.6544390534E+03
  6.0430000000E+03  1.5871886739E+00  3.6472923218E+03  5.7925048457E+03  5.7889410637E+03  3.6514999079E+03
  6.0440000000E+03  1.5871460168E+00  3.6444444786E+03  5.7878260353E+03  5.7842655376E+03  3.6486481023E+03
  6.0450000000E+03  1.5870993724E+00  3.6416061303E+03  5.7831479839E+03  5.7795908039E+03  3.6458057393E+03
  6.0460000000E+03  1.5870500085E+00  3.6387728540E+03  5.7784683020E+03  5.7749144888E+03  3.6429683703E+03
  6.0470000000E+03  1.5869946450E+00  3.6359909213E+03  5.7738485751E+03  5.7702981215E+03  3.6401822710E+03
  6.0480000000E+03  1.5882061702E+00  3.6338697263E+03  5.7748904514E+03  5.7713343213E+03  3.6380562781E+03
  6.0490000000E+03  1.5881989494E+00  3.6308903839E+03  5.7701291437E+03  5.7665762930E+03  3.6350730359E+03
  6.0500000000E+03  1.5881904298E+00  3.6279164872E+03  5.7653718173E+03  5.7618222452E+03  3.6320952403E+03
  6.0510000000E+03  1.5881808451E+00  3.6249546636E+03  5.7606298631E+03  5.7570835612E+03  3.6291295197E+03
  6.0520000000E+03  1.5881655221E+00  3.6220083784E+03  5.7558918555E+03  5.7523488275E+03  3.6261793407E+03
  6.0530000000E+03  1.5881450351E+00  3.6190822919E+03  5.7511673304E+03  5.7476275734E+03  3.6232493636E+03
  6.0540000000E+03  1.5881172031E+00  3.6161808208E+03  5.7464554603E+03  5.7429189712E+03  3.6203440051E+03
  6.0550000000E+03  1.5880820455E+00  3.6133099801E+03  5.7417659285E+03  5.7382327044E+03  3.6174692796E+03
  6.0560000000E+03  1.5880362098E+00  3.6104784291E+03  5.7371004425E+03  5.7335704802E+03  3.6146338466E+03
  6.0570000000E+03  1.5879998947E+00  3.6076880796E+03  5.7325350015E+03  5.7290082906E+03  3.6118396065E+03
  6.0580000000E+03  1.5907800237E+00  3.6055729349E+03  5.7391992636E+03  5.7356733987E+03  3.6097208065E+03
  6.0590000000E+03  1.5907816728E+00  3.6025841472E+03  5.7344474471E+03  5.7309248362E+03  3.6067281535E+03
  6.0600000000E+03  1.5907895990E+00  3.5996019471E+03  5.7297286073E+03  5.7262093382E+03  3.6037421023E+03
  6.0610000000E+03  1.5907914723E+00  3.5966174981E+03  5.7249844673E+03  5.7214684449E+03  3.6007537959E+03
  6.0620000000E+03  1.5907936143E+00  3.5936342080E+03  5.7202431289E+03  5.7167303502E+03  3.5977666524E+03
  6.0630000000E+03  1.5907960928E+00  3.5906530254E+03  5.7155063422E+03  5.7119968034E+03  3.5947816211E+03
  6.0640000000E+03  1.5907992688E+00  3.5876720372E+03  5.7107723563E+03  5.7072660536E+03  3.5917967890E+03
  6.0650000000E+03  1.5908038136E+00  3.5846900289E+03  5.7060416399E+03  5.7025385685E+03  3.5888109418E+03
  6.0660000000E+03  1.5908093640E+00  3.5817057954E+03  5.7013109610E+03  5.6978111183E+03  3.5858228745E+03
  6.0670000000E+03  1.5908166620E+00  3.5787180377E+03  5.6965809007E+03  5.6930842827E+03  3.5828312887E+03
  6.0680000000E+03  1.5908261809E+00  3.5757252046E+03  5.6918506690E+03  5.6883572713E+03  3.5798346341E+03
  6.0690000000E+03  1.5908386651E+00  3.5727245027E+03  5.6871184610E+03  5.6836282787E+03  3.5768301183E+03
  6.0700000000E+03  1.5908494300E+00  3.5697100984E+03  5.6823582326E+03  5.6788712752E+03  3.5738119088E+03
  6.0710000000E+03  1.5900693893E+00  3.5665066641E+03  5.6744745460E+03  5.6709930735E+03  3.5706046754E+03
  6.0720000000E+03  1.5900680321E+00  3.5635611235E+03  5.6697828825E+03  5.6663046229E+03  3.5676553146E+03
  6.0730000000E+03  1.5900665971E+00  3.5606182220E+03  5.6650951491E+03  5.6616200997E+03  3.5647085964E+03
  6.0740000000E+03  1.5900650665E+00  3.5576780342E+03  5.6604114020E+03  5.6569395600E+03  3.5617645952E+03
  6.0750000000E+03  1.5900636048E+00  3.5547397642E+03  5.6557309609E+03  5.6522623235E+03  3.5588225152E+03
  6.0760000000E+03  1.5900619520E+00  3.5518046686E+03  5.6510549002E+03  5.6475894643E+03  3.5558836131E+03
  6.0770000000E+03  1.5900600983E+00  3.5488727899E+03  5.6463832547E+03  5.6429210173E+03  3.5529479317E+03
  6.0780000000E+03  1.5900580837E+00  3.5459438155E+03  5.6417156702E+03  5.6382566283E+03  3.5500151581E+03
  6.0790000000E+03  1.5900559890E+00  3.5430176024E+03  5.6370522074E+03  5.6335963580E+03  3.5470851492E+03
  6.0800000000E+03  1.5900538753E+00  3.5400937347E+03  5.6323924214E+03  5.6289397617E+03  3.5441574891E+03
  6.0810000000E+03  1.5900516406E+00  3.5371727761E+03  5.6277368483E+03  5.6242873755E+03  3.5412327416E+03
  6.0820000000E+03  1.5900510770E+00  3.5342549875E+03  5.6230922447E+03  5.6196459493E+03  3.5383111675E+03
  6.0830000000E+03  1.5900486647E+00  3.5313394602E+03  5.6184447077E+03  5.6150015933E+03  3.5353918583E+03
  6.0840000000E+03  1.5900462226E+00  3.5284264147E+03  5.6138010287E+03  5.6103610925E+03  3.5324750345E+03
  6.0850000000E+03  1.5900439597E+00  3.5255149497E+03  5.6091605114E+03  5.6057237507E+03  3.5295597943E+03
  6.0860000000E+03  1.5900434479E+00  3.5226064271E+03  5.6045308636E+03  5.6010972690E+03  3.5266475002E+03
  6.0870000000E+03  1.5900414352E+00  3.5196986339E+03  5.5998970913E+03  5.5964666674E+03  3.5237359380E+03
  6.0880000000E+03  1.5900389492E+00  3.5167933897E+03  5.5952657216E+03  5.5918384660E+03  3.5208269297E+03
  6.0890000000E+03  1.5899716380E+00  3.5138814417E+03  5.5903956900E+03  5.5869718315E+03  3.5179112252E+03
  6.0900000000E+03  1.5899683535E+00  3.5109856818E+03  5.5857768211E+03  5.5823561236E+03  3.5150117071E+03
  6.0910000000E+03  1.5899652399E+00  3.5080914769E+03  5.5811610457E+03  5.5777435067E+03  3.5121137472E+03
  6.0920000000E+03  1.5899620391E+00  3.5052001173E+03  5.5765495096E+03  5.5731351258E+03  3.5092186365E+03
  6.0930000000E+03  1.5899585059E+00  3.5023114487E+03  5.5719411091E+03  5.5685298783E+03  3.5063262210E+03
  6.0940000000E+03  1.5899147909E+00  3.4994204619E+03  5.5671882720E+03  5.5637803519E+03  3.5034314934E+03
  6.0950000000E+03  1.5899112593E+00  3.4965375122E+03  5.5625891319E+03  5.5591843590E+03  3.5005448017E+03
  6.0960000000E+03  1.5899078572E+00  3.4936565004E+03  5.5579935489E+03  5.5545919203E+03  3.4976600515E+03
  6.0970000000E+03  1.5899048243E+00  3.4907763971E+03  5.5534007212E+03  5.5500022343E+03  3.4947762132E+03
  6.0980000000E+03  1.5899017476E+00  3.4878978279E+03  5.5488101992E+03  5.5454148520E+03  3.4918939131E+03
  6.0990000000E+03  1.5898336014E+00  3.4850112944E+03  5.5439800352E+03  5.5405880572E+03  3.4890036547E+03
  6.1000000000E+03  1.5898297282E+00  3.4821394078E+03  5.5393975905E+03  5.5360087481E+03  3.4861280401E+03
  6.1010000000E+03  1.5897519628E+00  3.4792534252E+03  5.5345356110E+03  5.5311499618E+03  3.4832383278E+03
  6.1020000000E+03  1.5897468402E+00  3.4763925407E+03  5.5299665782E+03  5.5265840569E+03  3.4803737238E+03
  6.1030000000E+03  1.5897419142E+00  3.4735330609E+03  5.5254004933E+03  5.5220210974E+03  3.4775105276E+03
  6.1040000000E+03  1.5897366070E+00  3.4706755882E+03  5.5208363052E+03  5.5174600334E+03  3.4746493417E+03
  6.1050000000E+03  1.5896674955E+00  3.4678124057E+03  5.5160415881E+03  5.5126686619E+03  3.4717824530E+03
  6.1060000000E+03  1.5896609626E+00  3.4649661020E+03  5.5114911583E+03  5.5081213491E+03  3.4689324418E+03
  6.1070000000E+03  1.5896544762E+00  3.4621217512E+03  5.5069440335E+03  5.5035773389E+03  3.4660843862E+03
  6.1080000000E+03  1.5896481386E+00  3.4592788808E+03  5.5023998155E+03  5.4990362338E+03  3.4632378132E+03
  6.1090000000E+03  1.5896418656E+00  3.4564379504E+03  5.4978589427E+03  5.4944984717E+03  3.4603931829E+03
  6.1100000000E+03  1.5896350802E+00  3.4535996138E+03  5.4933204610E+03  5.4899630990E+03  3.4575511503E+03
  6.1110000000E+03  1.5895662872E+00  3.4507551971E+03  5.4885581652E+03  5.4852041265E+03  3.4547030439E+03
  6.1120000000E+03  1.5895585684E+00  3.4479263423E+03  5.4840317964E+03  5.4806808604E+03  3.4518704977E+03
