Filename: lbcmaAtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  4.60       34   80 0.393     3.185E-03
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.584E+04  21.2     6.584E+04
F107,F107A,MLAT,MLONG:  150.      150.      60.4      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  1.4210000000E+03  1.5947703693E+00  1.1833188278E+05  1.8880257699E+05  1.8871218040E+05  1.1842234047E+05
  1.4220000000E+03  1.5948484763E+00  1.1828135524E+05  1.8873119985E+05  1.8864083918E+05  1.1837177690E+05
  1.4230000000E+03  1.5949264908E+00  1.1823081103E+05  1.8865977730E+05  1.8856945255E+05  1.1832119666E+05
  1.4240000000E+03  1.5950044127E+00  1.1818025022E+05  1.8858830943E+05  1.8849802060E+05  1.1827059983E+05
  1.4250000000E+03  1.5950822238E+00  1.1812967288E+05  1.8851679424E+05  1.8842654131E+05  1.1821998648E+05
  1.4260000000E+03  1.5951599623E+00  1.1807907908E+05  1.8844523637E+05  1.8835501934E+05  1.1816935667E+05
  1.4270000000E+03  1.5952376092E+00  1.1802846890E+05  1.8837363369E+05  1.8828345255E+05  1.1811871049E+05
  1.4280000000E+03  1.5953151647E+00  1.1797784240E+05  1.8830198635E+05  1.8821184109E+05  1.1806804800E+05
  1.4290000000E+03  1.5953926289E+00  1.1792719966E+05  1.8823029447E+05  1.8814018509E+05  1.1801736927E+05
  1.4300000000E+03  1.5954700023E+00  1.1787654075E+05  1.8815855825E+05  1.8806848475E+05  1.1796667439E+05
  1.4310000000E+03  1.5955472849E+00  1.1782586574E+05  1.8808677782E+05  1.8799674017E+05  1.1791596340E+05
  1.4320000000E+03  1.5956244771E+00  1.1777517471E+05  1.8801495336E+05  1.8792495157E+05  1.1786523641E+05
  1.4330000000E+03  1.5957015831E+00  1.1772446777E+05  1.8794308553E+05  1.8785311959E+05  1.1781449351E+05
  1.4340000000E+03  1.5957785942E+00  1.1767374489E+05  1.8787117328E+05  1.8778124319E+05  1.1776373467E+05
  1.4350000000E+03  1.5958554886E+00  1.1762300622E+05  1.8779921432E+05  1.8770932007E+05  1.1771296006E+05
  1.4360000000E+03  1.5959323208E+00  1.1757225176E+05  1.8772721505E+05  1.8763735663E+05  1.1766216967E+05
  1.4370000000E+03  1.5960090634E+00  1.1752148163E+05  1.8765517242E+05  1.8756534982E+05  1.1761136360E+05
  1.4380000000E+03  1.5960857072E+00  1.1747069589E+05  1.8758308550E+05  1.8749329872E+05  1.1756054194E+05
  1.4390000000E+03  1.5961622716E+00  1.1741989461E+05  1.8751095668E+05  1.8742120572E+05  1.1750970474E+05
  1.4400000000E+03  1.5962387472E+00  1.1736907787E+05  1.8743878499E+05  1.8734906982E+05  1.1745885209E+05
  1.4410000000E+03  1.5963151342E+00  1.1731824573E+05  1.8736657055E+05  1.8727689118E+05  1.1740798406E+05
  1.4420000000E+03  1.5963914327E+00  1.1726739828E+05  1.8729431353E+05  1.8720466995E+05  1.1735710071E+05
  1.4430000000E+03  1.5964676429E+00  1.1721653557E+05  1.8722201404E+05  1.8713240624E+05  1.1730620211E+05
  1.4440000000E+03  1.5965437651E+00  1.1716565767E+05  1.8714967227E+05  1.8706010025E+05  1.1725528834E+05
  1.4450000000E+03  1.5966197996E+00  1.1711476467E+05  1.8707728835E+05  1.8698775210E+05  1.1720435946E+05
  1.4460000000E+03  1.5966957464E+00  1.1706385663E+05  1.8700486243E+05  1.8691536194E+05  1.1715341556E+05
  1.4470000000E+03  1.5967716147E+00  1.1701293372E+05  1.8693239584E+05  1.8684293110E+05  1.1710245678E+05
  1.4480000000E+03  1.5968473869E+00  1.1696199578E+05  1.8685988632E+05  1.8677045732E+05  1.1705148299E+05
  1.4490000000E+03  1.5969230707E+00  1.1691104301E+05  1.8678733506E+05  1.8669794181E+05  1.1700049438E+05
  1.4500000000E+03  1.5969986103E+00  1.1686007555E+05  1.8671473577E+05  1.8662537825E+05  1.1694949109E+05
  1.4510000000E+03  1.5970741223E+00  1.1680909329E+05  1.8664210194E+05  1.8655278014E+05  1.1689847301E+05
  1.4520000000E+03  1.5971495531E+00  1.1675809646E+05  1.8656942767E+05  1.8648014159E+05  1.1684744036E+05
  1.4530000000E+03  1.5972248719E+00  1.1670708500E+05  1.8649670925E+05  1.8640745888E+05  1.1679639308E+05
  1.4540000000E+03  1.5973001245E+00  1.1665605904E+05  1.8642395229E+05  1.8633473763E+05  1.1674533132E+05
  1.4550000000E+03  1.5973752539E+00  1.1660501871E+05  1.8635115033E+05  1.8626197137E+05  1.1669425519E+05
  1.4560000000E+03  1.5974503362E+00  1.1655396395E+05  1.8627831217E+05  1.8618916889E+05  1.1664316464E+05
  1.4570000000E+03  1.5975253325E+00  1.1650289490E+05  1.8620543351E+05  1.8611632591E+05  1.1659205981E+05
  1.4580000000E+03  1.5976002308E+00  1.1645181163E+05  1.8613251306E+05  1.8604344113E+05  1.1654094076E+05
  1.4590000000E+03  1.5976750577E+00  1.1640071420E+05  1.8605955403E+05  1.8597051777E+05  1.1648980757E+05
  1.4600000000E+03  1.5977497998E+00  1.1634960268E+05  1.8598655499E+05  1.8589755439E+05  1.1643866030E+05
  1.4610000000E+03  1.5978244573E+00  1.1629847715E+05  1.8591351609E+05  1.8582455114E+05  1.1638749901E+05
  1.4620000000E+03  1.5978990304E+00  1.1624733766E+05  1.8584043745E+05  1.8575150813E+05  1.1633632378E+05
  1.4630000000E+03  1.5979735194E+00  1.1619618429E+05  1.8576731924E+05  1.8567842556E+05  1.1628513468E+05
  1.4640000000E+03  1.5980479246E+00  1.1614501711E+05  1.8569416159E+05  1.8560530354E+05  1.1623393177E+05
  1.4650000000E+03  1.5981222460E+00  1.1609383617E+05  1.8562096464E+05  1.8553214220E+05  1.1618271511E+05
  1.4660000000E+03  1.5981964838E+00  1.1604264155E+05  1.8554772853E+05  1.8545894170E+05  1.1613148479E+05
  1.4670000000E+03  1.5982706384E+00  1.1599143331E+05  1.8547445340E+05  1.8538570217E+05  1.1608024085E+05
  1.4680000000E+03  1.5983447097E+00  1.1594021153E+05  1.8540113938E+05  1.8531242375E+05  1.1602898337E+05
  1.4690000000E+03  1.5984186982E+00  1.1588897627E+05  1.8532778663E+05  1.8523910658E+05  1.1597771243E+05
  1.4700000000E+03  1.5984926038E+00  1.1583772760E+05  1.8525439528E+05  1.8516575080E+05  1.1592642808E+05
  1.4710000000E+03  1.5985664269E+00  1.1578646558E+05  1.8518096547E+05  1.8509235656E+05  1.1587513039E+05
  1.4720000000E+03  1.5986401675E+00  1.1573519029E+05  1.8510749734E+05  1.8501892400E+05  1.1582381944E+05
  1.4730000000E+03  1.5987138260E+00  1.1568390180E+05  1.8503399104E+05  1.8494545325E+05  1.1577249530E+05
  1.4740000000E+03  1.5987874101E+00  1.1563260024E+05  1.8496044770E+05  1.8487194546E+05  1.1572115810E+05
  1.4750000000E+03  1.5988609035E+00  1.1558128551E+05  1.8488686528E+05  1.8479839857E+05  1.1566980773E+05
  1.4760000000E+03  1.5989342669E+00  1.1552995784E+05  1.8481323962E+05  1.8472480845E+05  1.1561844445E+05
  1.4770000000E+03  1.5990076082E+00  1.1547861724E+05  1.8473958321E+05  1.8465118755E+05  1.1556706822E+05
  1.4780000000E+03  1.5990808576E+00  1.1542726363E+05  1.8466588786E+05  1.8457752771E+05  1.1551567901E+05
  1.4790000000E+03  1.5991539645E+00  1.1537589728E+05  1.8459214818E+05  1.8450382354E+05  1.1546427706E+05
  1.4800000000E+03  1.5992270360E+00  1.1532451806E+05  1.8451837634E+05  1.8443008719E+05  1.1541286225E+05
  1.4810000000E+03  1.5993000440E+00  1.1527312616E+05  1.8444456940E+05  1.8435631574E+05  1.1536143476E+05
  1.4820000000E+03  1.5993729501E+00  1.1522172162E+05  1.8437072300E+05  1.8428250483E+05  1.1530999466E+05
  1.4830000000E+03  1.5994457981E+00  1.1517030453E+05  1.8429684236E+05  1.8420865965E+05  1.1525854200E+05
  1.4840000000E+03  1.5995185658E+00  1.1511887495E+05  1.8422292501E+05  1.8413477776E+05  1.1520707686E+05
  1.4850000000E+03  1.5995912540E+00  1.1506743294E+05  1.8414897115E+05  1.8406085935E+05  1.1515559930E+05
  1.4860000000E+03  1.5996638626E+00  1.1501597857E+05  1.8407498089E+05  1.8398690453E+05  1.1510410939E+05
  1.4870000000E+03  1.5997363914E+00  1.1496451189E+05  1.8400095432E+05  1.8391291340E+05  1.1505260719E+05
  1.4880000000E+03  1.5998088414E+00  1.1491303298E+05  1.8392689165E+05  1.8383888615E+05  1.1500109276E+05
  1.4890000000E+03  1.5998812122E+00  1.1486154190E+05  1.8385279298E+05  1.8376482290E+05  1.1494956617E+05
  1.4900000000E+03  1.5999535043E+00  1.1481003871E+05  1.8377865844E+05  1.8369072377E+05  1.1489802748E+05
  1.4910000000E+03  1.6000257177E+00  1.1475852348E+05  1.8370448818E+05  1.8361658890E+05  1.1484647676E+05
  1.4920000000E+03  1.6000978526E+00  1.1470699628E+05  1.8363028231E+05  1.8354241842E+05  1.1479491407E+05
  1.4930000000E+03  1.6001699092E+00  1.1465545717E+05  1.8355604100E+05  1.8346821248E+05  1.1474333948E+05
  1.4940000000E+03  1.6002418877E+00  1.1460390621E+05  1.8348176435E+05  1.8339397121E+05  1.1469175306E+05
  1.4950000000E+03  1.6003137883E+00  1.1455234347E+05  1.8340745251E+05  1.8331969474E+05  1.1464015486E+05
  1.4960000000E+03  1.6003856110E+00  1.1450076901E+05  1.8333310559E+05  1.8324538316E+05  1.1458854495E+05
  1.4970000000E+03  1.6004573565E+00  1.1444918290E+05  1.8325872381E+05  1.8317103673E+05  1.1453692342E+05
  1.4980000000E+03  1.6005290340E+00  1.1439758530E+05  1.8318430845E+05  1.8309665670E+05  1.1448529039E+05
  1.4990000000E+03  1.6006006235E+00  1.1434597606E+05  1.8310985700E+05  1.8302224057E+05  1.1443364572E+05
  1.5000000000E+03  1.6006720739E+00  1.1429435542E+05  1.8303536403E+05  1.8294778292E+05  1.1438198968E+05
  1.5010000000E+03  1.6007435113E+00  1.1424272327E+05  1.8296084378E+05  1.8287329799E+05  1.1433032213E+05
  1.5020000000E+03  1.6008148721E+00  1.1419107978E+05  1.8288628927E+05  1.8279877877E+05  1.1427864325E+05
  1.5030000000E+03  1.6008861560E+00  1.1413942501E+05  1.8281170057E+05  1.8272422536E+05  1.1422695311E+05
  1.5040000000E+03  1.6009573421E+00  1.1408775903E+05  1.8273707540E+05  1.8264963546E+05  1.1417525176E+05
  1.5050000000E+03  1.6010284741E+00  1.1403608189E+05  1.8266241885E+05  1.8257501419E+05  1.1412353926E+05
  1.5060000000E+03  1.6010995306E+00  1.1398439369E+05  1.8258772865E+05  1.8250035924E+05  1.1407181571E+05
  1.5070000000E+03  1.6011705213E+00  1.1393269455E+05  1.8251300609E+05  1.8242567193E+05  1.1402008123E+05
  1.5080000000E+03  1.6012414248E+00  1.1388098433E+05  1.8243824854E+05  1.8235094961E+05  1.1396833568E+05
  1.5090000000E+03  1.6013121883E+00  1.1382926329E+05  1.8236345038E+05  1.8227618669E+05  1.1391657931E+05
  1.5100000000E+03  1.6013829436E+00  1.1377753129E+05  1.8228862643E+05  1.8220139796E+05  1.1386481200E+05
  1.5110000000E+03  1.6014536239E+00  1.1372578850E+05  1.8221376939E+05  1.8212657612E+05  1.1381303391E+05
  1.5120000000E+03  1.6015242290E+00  1.1367403500E+05  1.8213887932E+05  1.8205172126E+05  1.1376124512E+05
  1.5130000000E+03  1.6015947370E+00  1.1362227083E+05  1.8206395384E+05  1.8197683097E+05  1.1370944568E+05
  1.5140000000E+03  1.6016651938E+00  1.1357049608E+05  1.8198899830E+05  1.8190191061E+05  1.1365763565E+05
  1.5150000000E+03  1.6017355766E+00  1.1351871078E+05  1.8191401019E+05  1.8182695767E+05  1.1360581510E+05
  1.5160000000E+03  1.6018058853E+00  1.1346691502E+05  1.8183898963E+05  1.8175197227E+05  1.1355398409E+05
  1.5170000000E+03  1.6018761201E+00  1.1341510884E+05  1.8176393673E+05  1.8167695451E+05  1.1350214268E+05
  1.5180000000E+03  1.6019462815E+00  1.1336329232E+05  1.8168885167E+05  1.8160190459E+05  1.1345029092E+05
  1.5190000000E+03  1.6020163695E+00  1.1331146551E+05  1.8161373455E+05  1.8152682260E+05  1.1339842889E+05
  1.5200000000E+03  1.6020863844E+00  1.1325962847E+05  1.8153858550E+05  1.8145170867E+05  1.1334655665E+05
  1.5210000000E+03  1.6021563261E+00  1.1320778127E+05  1.8146340465E+05  1.8137656293E+05  1.1329467425E+05
  1.5220000000E+03  1.6022261951E+00  1.1315592397E+05  1.8138819214E+05  1.8130138551E+05  1.1324278177E+05
  1.5230000000E+03  1.6022960028E+00  1.1310405675E+05  1.8131294957E+05  1.8122617803E+05  1.1319087937E+05
  1.5240000000E+03  1.6023657267E+00  1.1305217940E+05  1.8123767405E+05  1.8115093759E+05  1.1313896685E+05
  1.5250000000E+03  1.6024353765E+00  1.1300029213E+05  1.8116236706E+05  1.8107566566E+05  1.1308704443E+05
  1.5260000000E+03  1.6025048795E+00  1.1294839509E+05  1.8108702060E+05  1.8100035426E+05  1.1303511224E+05
  1.5270000000E+03  1.6025743872E+00  1.1289648811E+05  1.8101165154E+05  1.8092502026E+05  1.1298317013E+05
  1.5280000000E+03  1.6026438226E+00  1.1284457138E+05  1.8093625150E+05  1.8084965524E+05  1.1293121828E+05
  1.5290000000E+03  1.6027131602E+00  1.1279264497E+05  1.8086081769E+05  1.8077425646E+05  1.1287925676E+05
  1.5300000000E+03  1.6027824533E+00  1.1274070893E+05  1.8078535626E+05  1.8069883004E+05  1.1282728562E+05
  1.5310000000E+03  1.6028516752E+00  1.1268876332E+05  1.8070986427E+05  1.8062337306E+05  1.1277530492E+05
  1.5320000000E+03  1.6029208261E+00  1.1263680820E+05  1.8063434187E+05  1.8054788565E+05  1.1272331472E+05
  1.5330000000E+03  1.6029899051E+00  1.1258484364E+05  1.8055878906E+05  1.8047236782E+05  1.1267131509E+05
  1.5340000000E+03  1.6030589142E+00  1.1253286969E+05  1.8048320617E+05  1.8039681989E+05  1.1261930609E+05
  1.5350000000E+03  1.6031278531E+00  1.1248088641E+05  1.8040759327E+05  1.8032124195E+05  1.1256728777E+05
  1.5360000000E+03  1.6031967215E+00  1.1242889388E+05  1.8033195044E+05  1.8024563407E+05  1.1251526020E+05
  1.5370000000E+03  1.6032655303E+00  1.1237689224E+05  1.8025627917E+05  1.8016999774E+05  1.1246322354E+05
  1.5380000000E+03  1.6033342593E+00  1.1232488133E+05  1.8018057690E+05  1.8009433040E+05  1.1241117762E+05
  1.5390000000E+03  1.6034029166E+00  1.1227286133E+05  1.8010484489E+05  1.8001863330E+05  1.1235912262E+05
  1.5400000000E+03  1.6034714351E+00  1.1222083237E+05  1.8002907582E+05  1.7994289914E+05  1.1230705868E+05
  1.5410000000E+03  1.6035399553E+00  1.1216879432E+05  1.7995328523E+05  1.7986714343E+05  1.1225498565E+05
  1.5420000000E+03  1.6036084057E+00  1.1211674735E+05  1.7987746538E+05  1.7979135847E+05  1.1220290371E+05
  1.5430000000E+03  1.6036767635E+00  1.1206469152E+05  1.7980161384E+05  1.7971554180E+05  1.1215081293E+05
  1.5440000000E+03  1.6037450759E+00  1.1201262689E+05  1.7972573599E+05  1.7963969881E+05  1.1209871336E+05
  1.5450000000E+03  1.6038133203E+00  1.1196055351E+05  1.7964982941E+05  1.7956382707E+05  1.1204660505E+05
  1.5460000000E+03  1.6038814962E+00  1.1190847145E+05  1.7957389414E+05  1.7948792663E+05  1.1199448807E+05
  1.5470000000E+03  1.6039496038E+00  1.1185638076E+05  1.7949793029E+05  1.7941199761E+05  1.1194236248E+05
  1.5480000000E+03  1.6040176434E+00  1.1180428151E+05  1.7942193803E+05  1.7933604015E+05  1.1189022833E+05
  1.5490000000E+03  1.6040856151E+00  1.1175217377E+05  1.7934591748E+05  1.7926005440E+05  1.1183808570E+05
  1.5500000000E+03  1.6041535322E+00  1.1170005769E+05  1.7926987039E+05  1.7918404210E+05  1.1178593476E+05
  1.5510000000E+03  1.6042213636E+00  1.1164793306E+05  1.7919379294E+05  1.7910799942E+05  1.1173377527E+05
  1.5520000000E+03  1.6042891304E+00  1.1159580009E+05  1.7911768784E+05  1.7903192908E+05  1.1168160745E+05
  1.5530000000E+03  1.6043567417E+00  1.1154365893E+05  1.7904154520E+05  1.7895582120E+05  1.1162943146E+05
  1.5540000000E+03  1.6044243748E+00  1.1149150940E+05  1.7896538452E+05  1.7887969526E+05  1.1157724710E+05
  1.5550000000E+03  1.6044919420E+00  1.1143935169E+05  1.7888919635E+05  1.7880354182E+05  1.1152505459E+05
  1.5560000000E+03  1.6045594117E+00  1.1138718587E+05  1.7881297725E+05  1.7872735743E+05  1.1147285397E+05
  1.5570000000E+03  1.6046268464E+00  1.1133501199E+05  1.7873673430E+05  1.7865114919E+05  1.1142064531E+05
  1.5580000000E+03  1.6046942148E+00  1.1128283011E+05  1.7866046410E+05  1.7857491368E+05  1.1136842865E+05
  1.5590000000E+03  1.6047615170E+00  1.1123064027E+05  1.7858416677E+05  1.7849865102E+05  1.1131620405E+05
  1.5600000000E+03  1.6048287532E+00  1.1117844255E+05  1.7850784242E+05  1.7842236134E+05  1.1126397158E+05
  1.5610000000E+03  1.6048959234E+00  1.1112623699E+05  1.7843149115E+05  1.7834604473E+05  1.1121173129E+05
  1.5620000000E+03  1.6049630295E+00  1.1107402367E+05  1.7835511331E+05  1.7826970153E+05  1.1115948324E+05
  1.5630000000E+03  1.6050300687E+00  1.1102180261E+05  1.7827870863E+05  1.7819333147E+05  1.1110722747E+05
  1.5640000000E+03  1.6050970341E+00  1.1096957390E+05  1.7820227648E+05  1.7811693394E+05  1.1105496407E+05
  1.5650000000E+03  1.6051639431E+00  1.1091733757E+05  1.7812581886E+05  1.7804051093E+05  1.1100269305E+05
  1.5660000000E+03  1.6052307872E+00  1.1086509368E+05  1.7804933494E+05  1.7796406160E+05  1.1095041449E+05
  1.5670000000E+03  1.6052975662E+00  1.1081284229E+05  1.7797282480E+05  1.7788758604E+05  1.1089812845E+05
  1.5680000000E+03  1.6053642780E+00  1.1076058349E+05  1.7789628835E+05  1.7781108414E+05  1.1084583499E+05
  1.5690000000E+03  1.6054309389E+00  1.1070831738E+05  1.7781972758E+05  1.7773455792E+05  1.1079353426E+05
  1.5700000000E+03  1.6054975236E+00  1.1065604383E+05  1.7774313944E+05  1.7765800433E+05  1.1074122608E+05
  1.5710000000E+03  1.6055639756E+00  1.1060376307E+05  1.7766651814E+05  1.7758141756E+05  1.1068891072E+05
  1.5720000000E+03  1.6056304340E+00  1.1055147498E+05  1.7758987882E+05  1.7750481275E+05  1.1063658804E+05
  1.5730000000E+03  1.6056968288E+00  1.1049917972E+05  1.7751321402E+05  1.7742818246E+05  1.1058425820E+05
  1.5740000000E+03  1.6057631594E+00  1.1044687735E+05  1.7743652380E+05  1.7735152672E+05  1.1053192126E+05
  1.5750000000E+03  1.6058294025E+00  1.1039456792E+05  1.7735980565E+05  1.7727484305E+05  1.1047957728E+05
  1.5760000000E+03  1.6058956071E+00  1.1034225150E+05  1.7728306510E+05  1.7719813696E+05  1.1042722631E+05
  1.5770000000E+03  1.6059617487E+00  1.1028992814E+05  1.7720629955E+05  1.7712140585E+05  1.1037486843E+05
  1.5780000000E+03  1.6060278450E+00  1.1023759805E+05  1.7712951131E+05  1.7704465205E+05  1.1032250383E+05
  1.5790000000E+03  1.6060938610E+00  1.1018526091E+05  1.7705269597E+05  1.7696787112E+05  1.1027013219E+05
  1.5800000000E+03  1.6061597976E+00  1.1013291702E+05  1.7697585413E+05  1.7689106370E+05  1.1021775381E+05
  1.5810000000E+03  1.6062255857E+00  1.1008056647E+05  1.7689897839E+05  1.7681422236E+05  1.1016536879E+05
  1.5820000000E+03  1.6062914153E+00  1.1002820908E+05  1.7682208934E+05  1.7673736768E+05  1.1011297694E+05
  1.5830000000E+03  1.6063571829E+00  1.0997584505E+05  1.7674517593E+05  1.7666048864E+05  1.1006057846E+05
  1.5840000000E+03  1.6064228831E+00  1.0992347444E+05  1.7666823766E+05  1.7658358473E+05  1.1000817342E+05
  1.5850000000E+03  1.6064884913E+00  1.0987109730E+05  1.7659127193E+05  1.7650665334E+05  1.0995576187E+05
  1.5860000000E+03  1.6065540743E+00  1.0981871369E+05  1.7651428618E+05  1.7642970191E+05  1.0990334385E+05
  1.5870000000E+03  1.6066195961E+00  1.0976632366E+05  1.7643727654E+05  1.7635272658E+05  1.0985091944E+05
  1.5880000000E+03  1.6066850568E+00  1.0971392726E+05  1.7636024311E+05  1.7627572746E+05  1.0979848867E+05
  1.5890000000E+03  1.6067504561E+00  1.0966152456E+05  1.7628318598E+05  1.7619870460E+05  1.0974605160E+05
  1.5900000000E+03  1.6068157952E+00  1.0960911559E+05  1.7620610534E+05  1.7612165823E+05  1.0969360828E+05
  1.5910000000E+03  1.6068810738E+00  1.0955670040E+05  1.7612900125E+05  1.7604458839E+05  1.0964115877E+05
  1.5920000000E+03  1.6069462921E+00  1.0950427906E+05  1.7605187382E+05  1.7596749521E+05  1.0958870311E+05
  1.5930000000E+03  1.6070114501E+00  1.0945185162E+05  1.7597472318E+05  1.7589037879E+05  1.0953624137E+05
  1.5940000000E+03  1.6070765481E+00  1.0939941814E+05  1.7589754944E+05  1.7581323926E+05  1.0948377359E+05
  1.5950000000E+03  1.6071415862E+00  1.0934697865E+05  1.7582035269E+05  1.7573607671E+05  1.0943129983E+05
  1.5960000000E+03  1.6072065647E+00  1.0929453322E+05  1.7574313307E+05  1.7565889128E+05  1.0937882014E+05
  1.5970000000E+03  1.6072714869E+00  1.0924208193E+05  1.7566589109E+05  1.7558168346E+05  1.0932633461E+05
  1.5980000000E+03  1.6073363461E+00  1.0918962476E+05  1.7558862597E+05  1.7550445249E+05  1.0927384321E+05
  1.5990000000E+03  1.6074011248E+00  1.0913716183E+05  1.7551133601E+05  1.7542719668E+05  1.0922134606E+05
  1.6000000000E+03  1.6074658665E+00  1.0908469314E+05  1.7543402599E+05  1.7534992077E+05  1.0916884317E+05
  1.6010000000E+03  1.6075305597E+00  1.0903221886E+05  1.7535669492E+05  1.7527262382E+05  1.0911633471E+05
  1.6020000000E+03  1.6075951821E+00  1.0897973883E+05  1.7527934010E+05  1.7519530309E+05  1.0906382051E+05
  1.6030000000E+03  1.6076596688E+00  1.0892725329E+05  1.7520195487E+05  1.7511795195E+05  1.0901130082E+05
  1.6040000000E+03  1.6077241763E+00  1.0887476211E+05  1.7512455608E+05  1.7504058722E+05  1.0895877549E+05
  1.6050000000E+03  1.6077886256E+00  1.0882226544E+05  1.7504713540E+05  1.7496320059E+05  1.0890624470E+05
  1.6060000000E+03  1.6078530161E+00  1.0876976334E+05  1.7496969282E+05  1.7488579205E+05  1.0885370849E+05
  1.6070000000E+03  1.6079173250E+00  1.0871725589E+05  1.7489222603E+05  1.7480835928E+05  1.0880116695E+05
  1.6080000000E+03  1.6079816181E+00  1.0866474327E+05  1.7481474246E+05  1.7473090971E+05  1.0874862025E+05
  1.6090000000E+03  1.6080458367E+00  1.0861222515E+05  1.7473723524E+05  1.7465343648E+05  1.0869606807E+05
  1.6100000000E+03  1.6081099956E+00  1.0855970182E+05  1.7465970641E+05  1.7457594162E+05  1.0864351069E+05
  1.6110000000E+03  1.6081739832E+00  1.0850717344E+05  1.7458214414E+05  1.7449841332E+05  1.0859094828E+05
  1.6120000000E+03  1.6082380306E+00  1.0845463974E+05  1.7450457310E+05  1.7442087622E+05  1.0853838056E+05
  1.6130000000E+03  1.6083020206E+00  1.0840210095E+05  1.7442698096E+05  1.7434331800E+05  1.0848580777E+05
  1.6140000000E+03  1.6083659145E+00  1.0834955713E+05  1.7434936358E+05  1.7426573454E+05  1.0843322997E+05
  1.6150000000E+03  1.6084297925E+00  1.0829700832E+05  1.7427172977E+05  1.7418813463E+05  1.0838064719E+05
  1.6160000000E+03  1.6084936142E+00  1.0824445458E+05  1.7419407523E+05  1.7411051397E+05  1.0832805949E+05
  1.6170000000E+03  1.6085573801E+00  1.0819189595E+05  1.7411640010E+05  1.7403287270E+05  1.0827546693E+05
  1.6180000000E+03  1.6086210945E+00  1.0813933253E+05  1.7403870501E+05  1.7395521145E+05  1.0822286959E+05
  1.6190000000E+03  1.6086847477E+00  1.0808676427E+05  1.7396098883E+05  1.7387752911E+05  1.0817026743E+05
  1.6200000000E+03  1.6087483170E+00  1.0803419131E+05  1.7388324935E+05  1.7379982345E+05  1.0811766058E+05
  1.6210000000E+03  1.6088118604E+00  1.0798161361E+05  1.7380549279E+05  1.7372210068E+05  1.0806504900E+05
  1.6220000000E+03  1.6088753487E+00  1.0792903127E+05  1.7372771614E+05  1.7364435782E+05  1.0801243280E+05
  1.6230000000E+03  1.6089387818E+00  1.0787644433E+05  1.7364991948E+05  1.7356659492E+05  1.0795981203E+05
  1.6240000000E+03  1.6090021498E+00  1.0782385284E+05  1.7357210183E+05  1.7348881102E+05  1.0790718672E+05
  1.6250000000E+03  1.6090654736E+00  1.0777125687E+05  1.7349426555E+05  1.7341100847E+05  1.0785455694E+05
  1.6260000000E+03  1.6091287430E+00  1.0771865644E+05  1.7341640959E+05  1.7333318623E+05  1.0780192272E+05
  1.6270000000E+03  1.6091919580E+00  1.0766605161E+05  1.7333853406E+05  1.7325534441E+05  1.0774928412E+05
  1.6280000000E+03  1.6092551190E+00  1.0761344243E+05  1.7326063907E+05  1.7317748310E+05  1.0769664118E+05
  1.6290000000E+03  1.6093182260E+00  1.0756082893E+05  1.7318272469E+05  1.7309960239E+05  1.0764399394E+05
  1.6300000000E+03  1.6093812793E+00  1.0750821117E+05  1.7310479107E+05  1.7302170242E+05  1.0759134246E+05
  1.6310000000E+03  1.6094442789E+00  1.0745558920E+05  1.7302683829E+05  1.7294378327E+05  1.0753868678E+05
  1.6320000000E+03  1.6095072252E+00  1.0740296306E+05  1.7294886646E+05  1.7286584506E+05  1.0748602696E+05
  1.6330000000E+03  1.6095701182E+00  1.0735033282E+05  1.7287087568E+05  1.7278788788E+05  1.0743336304E+05
  1.6340000000E+03  1.6096329581E+00  1.0729769850E+05  1.7279286606E+05  1.7270991184E+05  1.0738069508E+05
  1.6350000000E+03  1.6096957451E+00  1.0724506017E+05  1.7271483770E+05  1.7263191704E+05  1.0732802311E+05
  1.6360000000E+03  1.6097584793E+00  1.0719241788E+05  1.7263679070E+05  1.7255390359E+05  1.0727534720E+05
  1.6370000000E+03  1.6098211605E+00  1.0713977166E+05  1.7255872511E+05  1.7247587154E+05  1.0722266737E+05
  1.6380000000E+03  1.6098837899E+00  1.0708712159E+05  1.7248064123E+05  1.7239782116E+05  1.0716998373E+05
  1.6390000000E+03  1.6099463855E+00  1.0703446787E+05  1.7240254124E+05  1.7231975467E+05  1.0711729644E+05
  1.6400000000E+03  1.6100089078E+00  1.0698181016E+05  1.7232442043E+05  1.7224166733E+05  1.0706460518E+05
  1.6410000000E+03  1.6100712588E+00  1.0692914891E+05  1.7224626900E+05  1.7216354938E+05  1.0701191039E+05
  1.6420000000E+03  1.6101336805E+00  1.0687648369E+05  1.7216811221E+05  1.7208542604E+05  1.0695921166E+05
